"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1943","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","15500","","","t","0"
"1944","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12300","","","t","0"
"1945","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9100","","","t","0"
"1946","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11100","","","t","0"
"1947","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","7700","","","t","0"
"1948","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8900","","","t","0"
"1949","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8300","","","t","0"
"1950","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9200","","","t","0"
"1951","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11000","","","t","0"
"1952","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10900","","","t","0"
"1953","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9600","","","t","0"
"1954","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","7700","","","t","0"
"1955","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10900","","","t","0"
"1956","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10100","","","t","0"
"1957","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10400","","","t","0"
"1958","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10400","","","t","0"
"1959","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11200","","","t","0"
"1960","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12400","","","t","0"
"1961","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12700","","","t","0"
"1962","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10600","","","t","0"
"1963","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12200","","","t","0"
"1964","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11600","","","t","0"
"1965","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13500","","","t","0"
"1966","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","16800","","","t","0"
"1967","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9200","","","t","0"
"1968","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11400","","","t","0"
"1969","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8000","","","t","0"
"1970","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10300","","","t","0"
"1971","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10800","","","t","0"
"1972","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12700","","","t","0"
"1973","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","7700","","","t","0"
"1974","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9200","","","t","0"
"1975","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","10500","","","t","0"
"1976","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8400","","","t","0"
"1977","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8600","","","t","0"
"1978","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9100","","","t","0"
"1979","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","15300","","","t","0"
"1980","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12100","","","t","0"
"1981","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","15400","","","t","0"
"1982","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","17300","","","t","0"
"1983","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13200","","","t","0"
"1984","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","16500","","","t","0"
"1985","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13800","","","t","0"
"1986","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","16900","","","t","0"
"1987","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","16000","","","t","0"
"1988","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","17100","","","t","0"
"1989","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","14600","","","t","0"
"1990","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13100","","","t","0"
"1991","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","11300","","","t","0"
"1992","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","15900","","","t","0"
"1993","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13600","","","t","0"
"1994","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13200","","","t","0"
"1995","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","12700","","","t","0"
"1996","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","21100","","","t","0"
"1997","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","17400","","","t","0"
"1998","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","27000","","","t","0"
"1999","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","28200","","","t","0"
"2000","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","20500","","","t","0"
"2001","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","","x","","t","0"
"2002","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","19000","","","t","0"
"2003","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","16000","","","t","0"
"2004","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","20000","","","t","0"
"2005","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","2100","","","t","0"
"2006","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","7700","","","t","0"
"2007","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","5700","","","t","0"
"2008","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","8900","","","t","0"
"2009","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","","F","","t","0"
"2010","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","","F","","t","0"
"2011","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13300","","","t","0"
"2012","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","17800","","","t","0"
"2013","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","22300","E","","t","0"
"2014","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","","F","","t","0"
"2015","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","13600","E","","t","0"
"2016","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","9600","","","t","0"
"2017","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh parsnips [114221151]","Pounds","254","units","0","v73824","14.2.12","7400","","","t","0"
"1940","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green peas [114221611]","Pounds","254","units","0","v73892","14.2.13","1000","","","t","0"
"1941","British Columbia","2016A000259","Average yield per acre (pounds)","Fresh green peas [114221611]","Pounds","254","units","0","v73892","14.2.13","1200","","","t","0"
