x,y,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_MONTH,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,TOTAL_RAIN_FLAG,LOCAL_YEAR,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG
-120.74027777777778,56.23833333333334,1183001.2018.3.18,,,,,1183001,2.9,3,,,BC,,2018,2018-03-18 00:00:00,,0,18,0,26,,-1.5,,0,0,0,,,,0,,19.5,FORT ST. JOHN A,-5.8,
-120.74027777777778,56.23833333333334,1183001.2018.3.19,,,,,1183001,5.6,3,,,BC,,2018,2018-03-19 00:00:00,,30,19,0,24,,1.3,,0,0,0,,,,26,,16.7,FORT ST. JOHN A,-3,
-120.74027777777778,56.23833333333334,1183001.2018.3.20,,,,,1183001,4.5,3,,,BC,,2018,2018-03-20 00:00:00,,0,20,0,22,,0.4,,0,0,0,,,,0,,17.6,FORT ST. JOHN A,-3.7,
-120.74027777777778,56.23833333333334,1183001.2018.3.21,,,,,1183001,1.1,3,,,BC,,2018,2018-03-21 00:00:00,,48,21,0,20,,-0.3,,0,0,0,T,,,5,T,18.3,FORT ST. JOHN A,-1.7,
-120.74027777777778,56.23833333333334,1183001.2018.3.22,,,,,1183001,-1.7,3,,,BC,,2018,2018-03-22 00:00:00,,54,22,18.9,21,,-7,,0,18.9,0,,,,35,,25,FORT ST. JOHN A,-12.2,
-120.74027777777778,56.23833333333334,1183001.2018.3.23,,,,,1183001,-9,3,,,BC,,2018,2018-03-23 00:00:00,,54,23,14.4,43,,-11.1,,0,14.4,0,,,,34,,29.1,FORT ST. JOHN A,-13.2,
-120.74027777777778,56.23833333333334,1183001.2018.3.24,,,M,M,1183001,,3,M,,BC,M,2018,2018-03-24 00:00:00,M,,24,,40,M,,M,,,,,,,,M,,FORT ST. JOHN A,-14.4,E
-120.74027777777778,56.23833333333334,1183001.2018.3.25,,,,,1183001,-10.7,3,,,BC,,2018,2018-03-25 00:00:00,,0,25,5.6,45,,-13.2,,0,5.6,0,,,,0,,31.2,FORT ST. JOHN A,-15.6,
-120.74027777777778,56.23833333333334,1183001.2018.3.26,,,,,1183001,-11.1,3,,,BC,,2018,2018-03-26 00:00:00,,37,26,6,47,,-13.8,,0,6,0,,,,35,,31.8,FORT ST. JOHN A,-16.4,
-120.74027777777778,56.23833333333334,1183001.2018.3.27,,,,,1183001,-6.6,3,,,BC,,2018,2018-03-27 00:00:00,,33,27,2.4,48,,-9.4,,0,2.4,0,,,,10,,27.4,FORT ST. JOHN A,-12.1,
-120.74027777777778,56.23833333333334,1183001.2018.3.28,,,,,1183001,0,3,,,BC,,2018,2018-03-28 00:00:00,,35,28,1.8,48,,-8.1,,0,1.8,0,,,,3,,26.1,FORT ST. JOHN A,-16.2,
-120.74027777777778,56.23833333333334,1183001.2018.3.29,,,,,1183001,-5.9,3,,,BC,,2018,2018-03-29 00:00:00,,30,29,3.8,49,,-9.2,,0,3.8,0,,,,8,,27.2,FORT ST. JOHN A,-12.5,
-120.74027777777778,56.23833333333334,1183001.2018.3.30,,,,,1183001,-10.9,3,,,BC,,2018,2018-03-30 00:00:00,,32,30,1,50,,-15.4,,0,1,0,,,,35,,33.4,FORT ST. JOHN A,-19.9,
-120.74027777777778,56.23833333333334,1183001.2018.3.31,,,,,1183001,-8.5,3,,,BC,,2018,2018-03-31 00:00:00,,0,31,0,50,,-15.5,,0,0,0,,,,0,,33.5,FORT ST. JOHN A,-22.5,
-120.74027777777778,56.23833333333334,1183001.2018.4.1,,,,,1183001,-3,4,,,BC,,2018,2018-04-01 00:00:00,,0,1,0,50,,-13.1,,0,0,0,,,,0,,31.1,FORT ST. JOHN A,-23.1,
-120.74027777777778,56.23833333333334,1183001.2018.4.2,,,,,1183001,-5.6,4,,,BC,,2018,2018-04-02 00:00:00,,33,2,0,50,,-10.5,,0,0,0,,,,35,,28.5,FORT ST. JOHN A,-15.4,
-120.74027777777778,56.23833333333334,1183001.2018.4.3,,,,,1183001,-7,4,,,BC,,2018,2018-04-03 00:00:00,,0,3,0.2,50,,-10,,0,0.2,0,,,,0,,28,FORT ST. JOHN A,-13,
-120.74027777777778,56.23833333333334,1183001.2018.4.4,,,,,1183001,-6.9,4,,,BC,,2018,2018-04-04 00:00:00,,0,4,0,50,,-11,,0,0,0,T,,,0,T,29,FORT ST. JOHN A,-15.1,
-120.74027777777778,56.23833333333334,1183001.2018.4.5,,,,,1183001,-8.1,4,,,BC,,2018,2018-04-05 00:00:00,,0,5,0,50,,-13.2,,0,0,0,,,,0,,31.2,FORT ST. JOHN A,-18.2,
-120.74027777777778,56.23833333333334,1183001.2018.4.6,,,,,1183001,-8,4,,,BC,,2018,2018-04-06 00:00:00,,33,6,0,50,,-13.3,,0,0,0,,,,12,,31.3,FORT ST. JOHN A,-18.5,
-120.74027777777778,56.23833333333334,1183001.2018.4.7,,,,,1183001,-5.8,4,,,BC,,2018,2018-04-07 00:00:00,,0,7,0,50,,-10.8,,0,0,0,,,,0,,28.8,FORT ST. JOHN A,-15.8,
-120.74027777777778,56.23833333333334,1183001.2018.4.8,,,,,1183001,-0.8,4,,,BC,,2018,2018-04-08 00:00:00,,0,8,0,50,,-5.6,,0,0,0,,,,0,,23.6,FORT ST. JOHN A,-10.4,
-120.74027777777778,56.23833333333334,1183001.2018.4.9,,,,,1183001,5.3,4,,,BC,,2018,2018-04-09 00:00:00,,0,9,0,46,,-0.5,,0,0,0,,,,0,,18.5,FORT ST. JOHN A,-6.2,
-120.74027777777778,56.23833333333334,1183001.2018.4.10,,,,,1183001,4.9,4,,,BC,,2018,2018-04-10 00:00:00,,37,10,4.8,40,,-0.1,,0,4.8,0,,,,8,,18.1,FORT ST. JOHN A,-5.1,
-120.74027777777778,56.23833333333334,1183001.2018.4.11,,,,,1183001,-0.6,4,,,BC,,2018,2018-04-11 00:00:00,,0,11,0.4,32,,-2.5,,0,0.4,0,,,,0,,20.5,FORT ST. JOHN A,-4.3,
-120.74027777777778,56.23833333333334,1183001.2018.4.12,,,,,1183001,0,4,,,BC,,2018,2018-04-12 00:00:00,,30,12,0.4,32,,-2,,0,0.4,0,,,,9,,20,FORT ST. JOHN A,-3.9,
-120.74027777777778,56.23833333333334,1183001.2018.4.13,,,,,1183001,7.4,4,,,BC,,2018,2018-04-13 00:00:00,,33,13,0,32,,1.1,,0,0,0,T,,,22,T,16.9,FORT ST. JOHN A,-5.3,
-120.74027777777778,56.23833333333334,1183001.2018.4.14,,,,,1183001,6.7,4,,,BC,T,2018,2018-04-14 00:00:00,,61,14,0,25,,3.8,,0,0,0,,,,25,T,14.2,FORT ST. JOHN A,0.8,
-120.74027777777778,56.23833333333334,1183001.2018.4.15,,,,,1183001,2.9,4,,,BC,,2018,2018-04-15 00:00:00,,44,15,0.4,20,,0.7,,0,0.4,0,,,,35,,17.3,FORT ST. JOHN A,-1.6,
-120.74027777777778,56.23833333333334,1183001.2018.4.16,,,,,1183001,-1.5,4,,,BC,,2018,2018-04-16 00:00:00,,33,16,9.6,20,,-3,,0,9.6,0,,,,3,,21,FORT ST. JOHN A,-4.4,
-120.74027777777778,56.23833333333334,1183001.2018.4.17,,,,,1183001,3,4,,,BC,,2018,2018-04-17 00:00:00,,33,17,3.3,27,,-1.6,,0,3.3,0,,,,25,,19.6,FORT ST. JOHN A,-6.2,
-120.74027777777778,56.23833333333334,1183001.2018.4.18,,,,,1183001,7.5,4,,,BC,,2018,2018-04-18 00:00:00,,43,18,0,26,,0.4,,0,0,0,,,,24,,17.6,FORT ST. JOHN A,-6.7,
-120.74027777777778,56.23833333333334,1183001.2018.4.19,,,,,1183001,7.8,4,,,BC,,2018,2018-04-19 00:00:00,,52,19,0,20,,3.8,,0,0,0,,,,24,,14.2,FORT ST. JOHN A,-0.3,
-120.74027777777778,56.23833333333334,1183001.2018.4.20,,,,,1183001,10,4,,,BC,,2018,2018-04-20 00:00:00,,63,20,0,,,6.3,,0,0,0,,,,24,,11.7,FORT ST. JOHN A,2.5,
-120.74027777777778,56.23833333333334,1183001.2018.4.21,,,,,1183001,10.2,4,,,BC,,2018,2018-04-21 00:00:00,,46,21,0.8,16,,6,,0,0,0.8,,,,24,,12,FORT ST. JOHN A,1.7,
-120.74027777777778,56.23833333333334,1183001.2018.4.22,,,,,1183001,10,4,,,BC,,2018,2018-04-22 00:00:00,,43,22,1.2,8,,5.7,,0,0,1.2,,,,27,,12.3,FORT ST. JOHN A,1.3,
-120.74027777777778,56.23833333333334,1183001.2018.4.23,,,,,1183001,13.4,4,,,BC,,2018,2018-04-23 00:00:00,,50,23,0,7,,7,,0,0,0,,,,22,,11,FORT ST. JOHN A,0.5,
-120.74027777777778,56.23833333333334,1183001.2018.4.24,,,,,1183001,13.8,4,,,BC,,2018,2018-04-24 00:00:00,,54,24,0,5,,9.6,,0,0,0,,,,25,,8.4,FORT ST. JOHN A,5.3,
-120.74027777777778,56.23833333333334,1183001.2018.4.25,,,,,1183001,17.3,4,,,BC,,2018,2018-04-25 00:00:00,,50,25,0,2,,9.2,,0,0,0,,,,25,,8.8,FORT ST. JOHN A,1.1,
-120.74027777777778,56.23833333333334,1183001.2018.4.26,,,,,1183001,17.9,4,,,BC,,2018,2018-04-26 00:00:00,,30,26,0,,,10.7,,0,0,0,,,,26,,7.3,FORT ST. JOHN A,3.4,
-120.74027777777778,56.23833333333334,1183001.2018.4.27,,,,,1183001,23.4,4,,,BC,,2018,2018-04-27 00:00:00,,30,27,0,0,,13.1,,0,0,0,,,T,23,,4.9,FORT ST. JOHN A,2.8,
-120.74027777777778,56.23833333333334,1183001.2018.4.28,,,,,1183001,14.7,4,,,BC,T,2018,2018-04-28 00:00:00,,59,28,0,0,,8.5,,0,0,0,,,T,34,T,9.5,FORT ST. JOHN A,2.3,
-120.74027777777778,56.23833333333334,1183001.2018.4.29,,,,,1183001,9,4,,,BC,,2018,2018-04-29 00:00:00,,41,29,0,,,4.5,,0,0,0,,,,33,,13.5,FORT ST. JOHN A,0,
-120.74027777777778,56.23833333333334,1183001.2018.4.30,,,,,1183001,16.1,4,,,BC,T,2018,2018-04-30 00:00:00,,54,30,0,,,7.1,,0,0,0,,,,34,T,10.9,FORT ST. JOHN A,-1.9,
-120.74027777777778,56.23833333333334,1183001.2018.5.1,,,,,1183001,16.2,5,,,BC,,2018,2018-05-01 00:00:00,,41,1,0,,,9.4,,0,0,0,,,,27,,8.6,FORT ST. JOHN A,2.6,
-120.74027777777778,56.23833333333334,1183001.2018.5.2,,,,,1183001,18.2,5,,,BC,,2018,2018-05-02 00:00:00,,69,2,0,,,13.4,,0,0,0,,,,26,,4.6,FORT ST. JOHN A,8.6,
-120.74027777777778,56.23833333333334,1183001.2018.5.3,,,,,1183001,15.4,5,,,BC,,2018,2018-05-03 00:00:00,,43,3,0,,,10.1,,0,0,0,,,,23,,7.9,FORT ST. JOHN A,4.8,
-120.74027777777778,56.23833333333334,1183001.2018.5.4,,,,,1183001,19.4,5,,,BC,,2018,2018-05-04 00:00:00,,46,4,0,,,12.8,,0,0,0,,,,25,,5.2,FORT ST. JOHN A,6.1,
-120.74027777777778,56.23833333333334,1183001.2018.5.5,,,,,1183001,22.1,5,,,BC,,2018,2018-05-05 00:00:00,,44,5,0,,,14.6,,0,0,0,,,,22,,3.4,FORT ST. JOHN A,7,
-120.74027777777778,56.23833333333334,1183001.2018.5.6,,,,,1183001,22.9,5,,,BC,,2018,2018-05-06 00:00:00,,33,6,0,,,15,,0,0,0,,,,31,,3,FORT ST. JOHN A,7,
-120.74027777777778,56.23833333333334,1183001.2018.5.7,,,,,1183001,21.4,5,,,BC,,2018,2018-05-07 00:00:00,,35,7,0,,,14.7,,0,0,0,,,,13,,3.3,FORT ST. JOHN A,7.9,
-120.74027777777778,56.23833333333334,1183001.2018.5.8,,,,,1183001,19.1,5,,,BC,,2018,2018-05-08 00:00:00,,48,8,0,,,14.2,,0,0,0,,,,0,,3.8,FORT ST. JOHN A,9.2,
-120.74027777777778,56.23833333333334,1183001.2018.5.9,,,,,1183001,15.5,5,,,BC,,2018,2018-05-09 00:00:00,,46,9,0,,,10.5,,0,0,0,,,,9,,7.5,FORT ST. JOHN A,5.4,
-120.74027777777778,56.23833333333334,1183001.2018.5.10,,,,,1183001,19.2,5,,,BC,,2018,2018-05-10 00:00:00,,0,10,0,,,11.6,,0,0,0,,,,0,,6.4,FORT ST. JOHN A,3.9,
-120.74027777777778,56.23833333333334,1183001.2018.5.11,,,,,1183001,24.9,5,,,BC,,2018,2018-05-11 00:00:00,,52,11,0,,,16.2,,0,0,0,,,,26,,1.8,FORT ST. JOHN A,7.5,
-120.74027777777778,56.23833333333334,1183001.2018.5.12,,,,,1183001,22.8,5,,,BC,,2018,2018-05-12 00:00:00,,57,12,0,,,16.9,,0,0,0,,,,28,,1.1,FORT ST. JOHN A,11,
-120.74027777777778,56.23833333333334,1183001.2018.5.13,,,,,1183001,21.4,5,,,BC,,2018,2018-05-13 00:00:00,,33,13,0,,,14.3,,0,0,0,,,,31,,3.7,FORT ST. JOHN A,7.1,
-120.74027777777778,56.23833333333334,1183001.2018.5.14,,,,,1183001,25.6,5,,,BC,,2018,2018-05-14 00:00:00,,65,14,0,,,17.8,,0,0,0,,,,25,,0.2,FORT ST. JOHN A,10,
-120.74027777777778,56.23833333333334,1183001.2018.5.15,,,,,1183001,22.6,5,,,BC,,2018,2018-05-15 00:00:00,,44,15,0,,,16.2,,0,0,0,,,,25,,1.8,FORT ST. JOHN A,9.8,
-120.74027777777778,56.23833333333334,1183001.2018.5.16,,,,,1183001,19.4,5,,,BC,,2018,2018-05-16 00:00:00,,43,16,0,,,13.8,,0,0,0,,,,11,,4.2,FORT ST. JOHN A,8.1,
-120.74027777777778,56.23833333333334,1183001.2018.5.17,,,,,1183001,19.4,5,,,BC,,2018,2018-05-17 00:00:00,,30,17,0,,,12.2,,0,0,0,,,,4,,5.8,FORT ST. JOHN A,5,
-120.74027777777778,56.23833333333334,1183001.2018.5.18,,,,,1183001,22.3,5,,,BC,,2018,2018-05-18 00:00:00,,35,18,0,,,14,,0,0,0,,,,10,,4,FORT ST. JOHN A,5.7,
-120.74027777777778,56.23833333333334,1183001.2018.5.19,,,,M,1183001,25.3,5,E,,BC,,2018,2018-05-19 00:00:00,,0,19,0,,M,,M,,0,0,,,,0,,,FORT ST. JOHN A,,M
-120.74027777777778,56.23833333333334,1183001.2018.5.20,,,,,1183001,24.7,5,,,BC,,2018,2018-05-20 00:00:00,,50,20,0,,,16.8,,0,0,0,,,,25,,1.2,FORT ST. JOHN A,8.8,
-120.74027777777778,56.23833333333334,1183001.2018.5.21,,,,,1183001,23,5,,,BC,,2018,2018-05-21 00:00:00,,46,21,0,,,17.4,,0,0,0,,,,23,,0.6,FORT ST. JOHN A,11.8,
-120.74027777777778,56.23833333333334,1183001.2018.5.22,,,,,1183001,25.9,5,,,BC,,2018,2018-05-22 00:00:00,,48,22,0,,,17.9,,0,0,0,,,,22,,0.1,FORT ST. JOHN A,9.8,
-120.74027777777778,56.23833333333334,1183001.2018.5.23,,,,,1183001,27.9,5,,,BC,T,2018,2018-05-23 00:00:00,,0,23,0,,,20.1,,2.1,0,0,,,,0,T,0,FORT ST. JOHN A,12.3,
-120.74027777777778,56.23833333333334,1183001.2018.5.24,,,,,1183001,24.1,5,,,BC,T,2018,2018-05-24 00:00:00,,57,24,0,,,18.2,,0.2,0,0,,,,24,T,0,FORT ST. JOHN A,12.3,
-120.74027777777778,56.23833333333334,1183001.2018.5.25,,,,,1183001,20,5,,,BC,,2018,2018-05-25 00:00:00,,48,25,0,,,12.6,,0,0,0,,,,24,,5.4,FORT ST. JOHN A,5.2,
-120.74027777777778,56.23833333333334,1183001.2018.5.26,,,,,1183001,16.3,5,,,BC,,2018,2018-05-26 00:00:00,,57,26,0,,,11.6,,0,0,0,,,,22,,6.4,FORT ST. JOHN A,6.9,
-120.74027777777778,56.23833333333334,1183001.2018.5.27,,,,,1183001,17.8,5,,,BC,,2018,2018-05-27 00:00:00,,56,27,0,,,12.5,,0,0,0,,,,25,,5.5,FORT ST. JOHN A,7.2,
-120.74027777777778,56.23833333333334,1183001.2018.5.28,,,,,1183001,17,5,,,BC,,2018,2018-05-28 00:00:00,,78,28,0,,,11.3,,0,0,0,,,,23,,6.7,FORT ST. JOHN A,5.6,
-120.74027777777778,56.23833333333334,1183001.2018.5.29,,,,,1183001,15.5,5,,,BC,,2018,2018-05-29 00:00:00,,43,29,0,,,8.6,,0,0,0,,,,24,,9.4,FORT ST. JOHN A,1.7,
-120.74027777777778,56.23833333333334,1183001.2018.5.30,,,,,1183001,14.4,5,,,BC,,2018,2018-05-30 00:00:00,,54,30,2.6,,,8.7,,0,0,2.6,,,,8,,9.3,FORT ST. JOHN A,3,
-120.74027777777778,56.23833333333334,1183001.2018.5.31,,,,,1183001,14.2,5,,,BC,,2018,2018-05-31 00:00:00,,32,31,3.5,,,9.8,,0,0,3.5,,,,7,,8.2,FORT ST. JOHN A,5.4,
-120.74027777777778,56.23833333333334,1183001.2018.6.1,,,,,1183001,16.5,6,,,BC,,2018,2018-06-01 00:00:00,,56,1,2,,,10.2,,0,0,2,,,,25,,7.8,FORT ST. JOHN A,3.8,
-120.74027777777778,56.23833333333334,1183001.2018.6.2,,,,,1183001,18.1,6,,,BC,,2018,2018-06-02 00:00:00,,57,2,0,,,12.1,,0,0,0,,,,23,,5.9,FORT ST. JOHN A,6.1,
-120.74027777777778,56.23833333333334,1183001.2018.6.3,,,,,1183001,17.8,6,,,BC,T,2018,2018-06-03 00:00:00,,33,3,0,,,10.8,,0,0,0,,,,22,T,7.2,FORT ST. JOHN A,3.7,
-120.74027777777778,56.23833333333334,1183001.2018.6.4,,,,M,1183001,,6,M,,BC,M,2018,2018-06-04 00:00:00,,48,4,,,M,,M,,0,,,,,32,M,,FORT ST. JOHN A,6.5,E
-120.74027777777778,56.23833333333334,1183001.2018.6.5,,,,,1183001,13.4,6,,,BC,,2018,2018-06-05 00:00:00,,33,5,1.2,,,8,,0,0,1.2,,,,33,,10,FORT ST. JOHN A,2.5,
-120.74027777777778,56.23833333333334,1183001.2018.6.6,,,,,1183001,17.7,6,,,BC,,2018,2018-06-06 00:00:00,,52,6,4,,,11.9,,0,0,4,,,,22,,6.1,FORT ST. JOHN A,6,
-120.74027777777778,56.23833333333334,1183001.2018.6.7,,,,,1183001,20.2,6,,,BC,T,2018,2018-06-07 00:00:00,,35,7,0,,,14,,0,0,0,,,,27,T,4,FORT ST. JOHN A,7.7,
-120.74027777777778,56.23833333333334,1183001.2018.6.8,,,,,1183001,18.6,6,,,BC,,2018,2018-06-08 00:00:00,,52,8,9.8,,,12.6,,0,0,9.8,,,,21,,5.4,FORT ST. JOHN A,6.6,
-120.74027777777778,56.23833333333334,1183001.2018.6.9,,,,,1183001,16,6,,,BC,,2018,2018-06-09 00:00:00,,35,9,3.5,,,12.1,,0,0,3.5,,,,22,,5.9,FORT ST. JOHN A,8.2,
-120.74027777777778,56.23833333333334,1183001.2018.6.10,,,,,1183001,15.7,6,,,BC,T,2018,2018-06-10 00:00:00,,35,10,0,,,10.4,,0,0,0,,,,29,T,7.6,FORT ST. JOHN A,5,
-120.74027777777778,56.23833333333334,1183001.2018.6.11,,,,,1183001,14.9,6,,,BC,,2018,2018-06-11 00:00:00,,63,11,6.2,,,11.8,,0,0,6.2,,,,32,,6.2,FORT ST. JOHN A,8.6,
-120.74027777777778,56.23833333333334,1183001.2018.6.12,,,,,1183001,18.1,6,,,BC,,2018,2018-06-12 00:00:00,,37,12,1,,,13.7,,0,0,1,,,,30,,4.3,FORT ST. JOHN A,9.3,
-120.74027777777778,56.23833333333334,1183001.2018.6.13,,,,,1183001,13.8,6,,,BC,,2018,2018-06-13 00:00:00,,35,13,1.1,,,10.1,,0,0,1.1,,,,35,,7.9,FORT ST. JOHN A,6.3,
-120.74027777777778,56.23833333333334,1183001.2018.6.14,,,,,1183001,17,6,,,BC,,2018,2018-06-14 00:00:00,,41,14,5.4,,,11,,0,0,5.4,,,,25,,7,FORT ST. JOHN A,4.9,
-120.74027777777778,56.23833333333334,1183001.2018.6.15,,,,,1183001,18.3,6,,,BC,T,2018,2018-06-15 00:00:00,,41,15,0,,,13.1,,0,0,0,,,,35,T,4.9,FORT ST. JOHN A,7.9,
-120.74027777777778,56.23833333333334,1183001.2018.6.16,,,,,1183001,24.2,6,,,BC,,2018,2018-06-16 00:00:00,,35,16,0,,,15.7,,0,0,0,,,,25,,2.3,FORT ST. JOHN A,7.2,
-120.74027777777778,56.23833333333334,1183001.2018.6.17,,,,,1183001,26.9,6,,,BC,,2018,2018-06-17 00:00:00,,0,17,0,,,18.6,,0.6,0,0,,,,0,,0,FORT ST. JOHN A,10.2,
-120.74027777777778,56.23833333333334,1183001.2018.6.18,,,,,1183001,29.6,6,,,BC,,2018,2018-06-18 00:00:00,,30,18,0,,,21,,3,0,0,,,,16,,0,FORT ST. JOHN A,12.3,
-120.74027777777778,56.23833333333334,1183001.2018.6.19,,,,,1183001,30.2,6,,,BC,,2018,2018-06-19 00:00:00,,0,19,0,,,21.9,,3.9,0,0,,,,0,,0,FORT ST. JOHN A,13.6,
-120.74027777777778,56.23833333333334,1183001.2018.6.20,,,,,1183001,31.5,6,,,BC,,2018,2018-06-20 00:00:00,,39,20,0,,,23.3,,5.3,0,0,,,,23,,0,FORT ST. JOHN A,15.1,
-120.74027777777778,56.23833333333334,1183001.2018.6.21,,,,,1183001,27.4,6,,,BC,T,2018,2018-06-21 00:00:00,,30,21,0,,,20.6,,2.6,0,0,,,,32,T,0,FORT ST. JOHN A,13.8,
-120.74027777777778,56.23833333333334,1183001.2018.6.22,,,,,1183001,25.4,6,,,BC,,2018,2018-06-22 00:00:00,,43,22,0.4,,,19.9,,1.9,0,0.4,,,,33,,0,FORT ST. JOHN A,14.3,
-120.74027777777778,56.23833333333334,1183001.2018.6.23,,,,,1183001,25.5,6,,,BC,,2018,2018-06-23 00:00:00,,44,23,0,,,18.4,,0.4,0,0,,,,24,,0,FORT ST. JOHN A,11.2,
-120.74027777777778,56.23833333333334,1183001.2018.6.24,,,,,1183001,23.5,6,,,BC,,2018,2018-06-24 00:00:00,,35,24,2,,,18.1,,0.1,0,2,,,,23,,0,FORT ST. JOHN A,12.6,
-120.74027777777778,56.23833333333334,1183001.2018.6.25,,,,,1183001,13.8,6,,,BC,,2018,2018-06-25 00:00:00,,50,25,20.6,,,11,,0,0,20.6,,,,22,,7,FORT ST. JOHN A,8.1,
-120.74027777777778,56.23833333333334,1183001.2018.6.26,,,,,1183001,13.1,6,,,BC,,2018,2018-06-26 00:00:00,,57,26,26.9,,,10.1,,0,0,26.9,,,,21,,7.9,FORT ST. JOHN A,7.1,
-120.74027777777778,56.23833333333334,1183001.2018.6.27,,,,,1183001,18.2,6,,,BC,,2018,2018-06-27 00:00:00,,41,27,3.9,,,13.2,,0,0,3.9,,,,21,,4.8,FORT ST. JOHN A,8.1,
-120.74027777777778,56.23833333333334,1183001.2018.6.28,,,,,1183001,21,6,,,BC,,2018,2018-06-28 00:00:00,,39,28,0,,,15.7,,0,0,0,,,,23,,2.3,FORT ST. JOHN A,10.3,
-120.74027777777778,56.23833333333334,1183001.2018.6.29,,,,,1183001,19.8,6,,,BC,,2018,2018-06-29 00:00:00,,46,29,2.8,,,15.1,,0,0,2.8,,,,26,,2.9,FORT ST. JOHN A,10.3,
-120.74027777777778,56.23833333333334,1183001.2018.6.30,,,,,1183001,19.5,6,,,BC,,2018,2018-06-30 00:00:00,,50,30,3.1,,,13.9,,0,0,3.1,,,,23,,4.1,FORT ST. JOHN A,8.3,
-120.74027777777778,56.23833333333334,1183001.2018.7.1,,,,,1183001,13.3,7,,,BC,,2018,2018-07-01 00:00:00,,54,1,20.2,,,11.7,,0,0,20.2,,,,26,,6.3,FORT ST. JOHN A,10,
-120.74027777777778,56.23833333333334,1183001.2018.7.2,,,,,1183001,16.4,7,,,BC,,2018,2018-07-02 00:00:00,,52,2,1.8,,,13.3,,0,0,1.8,,,,34,,4.7,FORT ST. JOHN A,10.2,
-120.74027777777778,56.23833333333334,1183001.2018.7.3,,,,,1183001,17.8,7,,,BC,,2018,2018-07-03 00:00:00,,37,3,0.6,,,14,,0,0,0.6,,,,1,,4,FORT ST. JOHN A,10.2,
-120.74027777777778,56.23833333333334,1183001.2018.7.4,,,,,1183001,21.4,7,,,BC,T,2018,2018-07-04 00:00:00,,0,4,0,,,14.9,,0,0,0,,,,0,T,3.1,FORT ST. JOHN A,8.3,
-120.74027777777778,56.23833333333334,1183001.2018.7.5,,,,,1183001,23.6,7,,,BC,,2018,2018-07-05 00:00:00,,39,5,0.8,,,17,,0,0,0.8,,,,22,,1,FORT ST. JOHN A,10.3,
-120.74027777777778,56.23833333333334,1183001.2018.7.6,,,,E,1183001,22.9,7,E,,BC,M,2018,2018-07-06 00:00:00,,0,6,,,E,17.4,E,0,,,M,,,0,M,0.6,FORT ST. JOHN A,11.9,E
-120.74027777777778,56.23833333333334,1183001.2018.7.7,,,,,1183001,14.6,7,,,BC,,2018,2018-07-07 00:00:00,,56,7,5.8,,,10.7,,0,0,5.8,,,,34,,7.3,FORT ST. JOHN A,6.8,
-120.74027777777778,56.23833333333334,1183001.2018.7.8,,,M,E,1183001,22.3,7,E,,BC,M,2018,2018-07-08 00:00:00,M,,8,0,,E,13.4,E,0,,,M,,,,,4.6,FORT ST. JOHN A,4.4,E
-120.74027777777778,56.23833333333334,1183001.2018.7.9,,,,,1183001,24.9,7,,,BC,,2018,2018-07-09 00:00:00,,44,9,0,,,18.7,,0.7,0,0,,,,21,,0,FORT ST. JOHN A,12.4,
-120.74027777777778,56.23833333333334,1183001.2018.7.10,,,,,1183001,25.1,7,,,BC,,2018,2018-07-10 00:00:00,,37,10,0,,,18.7,,0.7,0,0,,,,23,,0,FORT ST. JOHN A,12.3,
-120.74027777777778,56.23833333333334,1183001.2018.7.11,,,,,1183001,23.9,7,,,BC,,2018,2018-07-11 00:00:00,,50,11,0,,,18.8,,0.8,0,0,,,,25,,0,FORT ST. JOHN A,13.6,
-120.74027777777778,56.23833333333334,1183001.2018.7.12,,,,,1183001,21.9,7,,,BC,,2018,2018-07-12 00:00:00,,44,12,0,,,16,,0,0,0,,,,25,,2,FORT ST. JOHN A,10.1,
-120.74027777777778,56.23833333333334,1183001.2018.7.13,,,,,1183001,15.6,7,,,BC,,2018,2018-07-13 00:00:00,,44,13,0.8,,,11.2,,0,0,0.8,,,,32,,6.8,FORT ST. JOHN A,6.7,
-120.74027777777778,56.23833333333334,1183001.2018.7.14,,,,,1183001,20.8,7,,,BC,T,2018,2018-07-14 00:00:00,,37,14,0,,,12.8,,0,0,0,,,,25,T,5.2,FORT ST. JOHN A,4.8,
-120.74027777777778,56.23833333333334,1183001.2018.7.15,,,,,1183001,25.5,7,,,BC,T,2018,2018-07-15 00:00:00,,35,15,0,,,17.9,,0,0,0,,,,26,T,0.1,FORT ST. JOHN A,10.2,
