x,y,LOCAL_DAY,PROVINCE_CODE,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_MONTH,STATION_NAME,MIN_TEMPERATURE,SNOW_ON_GROUND
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2018.3.3,T,0,,,0,0,-10.3,2018,0,2018-03-03 00:00:00,,0,,,37.1,,,0,-19.1,,,,,,T,3,FORT NELSON A,-27.9,61
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2018.3.4,,0,,,0,0,-5.5,2018,0,2018-03-04 00:00:00,,0,,,33.7,,,0,-15.7,,,,,,,3,FORT NELSON A,-25.8,60
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2018.3.5,T,0,,,0,31,-9.2,2018,0,2018-03-05 00:00:00,,0,,,31,,,33,-13,,,,,,T,3,FORT NELSON A,-16.7,60
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2018.3.6,,0,,,0,0,-3.8,2018,0,2018-03-06 00:00:00,,0,,,28.2,,,0,-10.2,,,,,,,3,FORT NELSON A,-16.6,58
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2018.3.7,,0,,,0,0,-1.8,2018,0,2018-03-07 00:00:00,,0,,,28.3,,,0,-10.3,,,,,,,3,FORT NELSON A,-18.8,61
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2018.3.8,,0,,,0,0,-3.9,2018,0,2018-03-08 00:00:00,,0,,,30.3,,,0,-12.3,,,,,,,3,FORT NELSON A,-20.7,60
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2018.3.9,,0,,,0,0,1.6,2018,0,2018-03-09 00:00:00,,0,,,27.8,,,0,-9.8,,,,,,,3,FORT NELSON A,-21.1,60
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2018.3.10,,0,,,0,0,6.8,2018,0,2018-03-10 00:00:00,,0,,,20.4,,,0,-2.4,,,,,,,3,FORT NELSON A,-11.5,60
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2018.3.11,,0,,,0,0,8.1,2018,0,2018-03-11 00:00:00,,0,,,20.1,,,0,-2.1,,,,,,,3,FORT NELSON A,-12.3,59
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2018.3.12,,0,,,0,0,11.3,2018,0,2018-03-12 00:00:00,,0,,,16.6,,,0,1.4,,,,,,,3,FORT NELSON A,-8.6,58
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2018.3.13,,0,,,0,0,11.6,2018,0,2018-03-13 00:00:00,,0,,,16.3,,,0,1.7,,,,,,,3,FORT NELSON A,-8.3,56
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2018.3.14,,0,,,0,0,8.9,2018,0,2018-03-14 00:00:00,,0,,,16.8,,,0,1.2,,,,,,,3,FORT NELSON A,-6.5,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2018.3.15,,0,,,0,0,10,2018,0,2018-03-15 00:00:00,,0,,,17.2,,,0,0.8,,,,,,,3,FORT NELSON A,-8.4,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2018.3.16,,0,,,0,0,9.7,2018,0,2018-03-16 00:00:00,,0,,,15.6,,,0,2.4,,,,,,,3,FORT NELSON A,-4.9,36
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2018.3.17,,0,,,0,0,5.8,2018,0,2018-03-17 00:00:00,,0,,,18.5,,,0,-0.5,,,,,,,3,FORT NELSON A,-6.7,34
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2018.3.18,,0,,,0,0,7.5,2018,0,2018-03-18 00:00:00,,0,,,19,,,0,-1,,,,,,,3,FORT NELSON A,-9.5,33
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2018.3.19,,0,,,0,29,8.6,2018,0,2018-03-19 00:00:00,,0,,,13.7,,,41,4.3,,,,,,,3,FORT NELSON A,-0.1,33
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2018.3.20,,2.2,,,0.8,0,2.9,2018,2,2018-03-20 00:00:00,,0,,,17.5,,,0,0.5,,,,,,,3,FORT NELSON A,-1.9,51
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2018.3.21,,8.2,,,0,8,0.8,2018,6.8,2018-03-21 00:00:00,,0,,,23.4,,,32,-5.4,,,,,,,3,FORT NELSON A,-11.6,53
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2018.3.22,,2.1,,,,0,-10.2,2018,0.9,2018-03-22 00:00:00,,0,,,32.1,,,0,-14.1,M,,,,,,3,FORT NELSON A,-18,56
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2018.3.23,,12,,,0,34,-11.1,2018,10.8,2018-03-23 00:00:00,,0,,,30.3,,,39,-12.3,,,,,,,3,FORT NELSON A,-13.4,61
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2018.3.24,,3.4,,,0,33,-10.9,2018,1.8,2018-03-24 00:00:00,,0,,,33.4,,,37,-15.4,,,,,,,3,FORT NELSON A,-19.9,61
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2018.3.25,,1.2,,,,0,-12,2018,0.8,2018-03-25 00:00:00,,0,,,34.9,,,0,-16.9,M,,,,,,3,FORT NELSON A,-21.8,62
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2018.3.26,T,0,,,0,0,-10.1,2018,0,2018-03-26 00:00:00,,0,,,34.2,,,0,-16.2,,,,,,T,3,FORT NELSON A,-22.3,63
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2018.3.27,,2.8,,,,0,-4.1,2018,1,2018-03-27 00:00:00,,0,,,27.2,,,0,-9.2,M,,,,,,3,FORT NELSON A,-14.2,63
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2018.3.28,T,0,,,0,0,-4.9,2018,0,2018-03-28 00:00:00,,0,,,27.4,,,0,-9.4,,,,,,T,3,FORT NELSON A,-13.8,63
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2018.3.29,T,0,,,0,10,-6.8,2018,0,2018-03-29 00:00:00,,0,,,29.2,,,33,-11.2,,,,,,T,3,FORT NELSON A,-15.6,62
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2018.3.30,,0,,,0,0,-7.4,2018,0,2018-03-30 00:00:00,,0,,,34,,,0,-16,,,,,,,3,FORT NELSON A,-24.6,61
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2018.3.31,,0,,,0,0,-0.9,2018,0,2018-03-31 00:00:00,,0,,,29.2,,,0,-11.2,,,,,,,3,FORT NELSON A,-21.5,61
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2018.4.1,,0,,,0,0,0.7,2018,0,2018-04-01 00:00:00,,0,,,28.2,,,0,-10.2,,,,,,,4,FORT NELSON A,-21,60
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2018.4.2,T,0,,,0,35,-3,2018,0,2018-04-02 00:00:00,,0,,,26.6,,,33,-8.6,,,,,,T,4,FORT NELSON A,-14.1,58
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2018.4.3,,2.4,,,0,2,-5.6,2018,1.4,2018-04-03 00:00:00,,0,,,26.8,,,33,-8.8,,,,,,,4,FORT NELSON A,-12,59
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2018.4.4,T,0,,,0,0,-6.1,2018,0,2018-04-04 00:00:00,,0,,,29.3,,,0,-11.3,T,,,,,,4,FORT NELSON A,-16.5,60
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2018.4.5,T,0,,,0,11,-6.4,2018,0,2018-04-05 00:00:00,,0,,,29.2,,,30,-11.2,,,,,,T,4,FORT NELSON A,-16,60
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2018.4.6,,0,,,0,10,-0.7,2018,0,2018-04-06 00:00:00,,0,,,26.5,,,46,-8.5,,,,,,,4,FORT NELSON A,-16.3,59
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2018.4.7,,0,,,0,10,0.9,2018,0,2018-04-07 00:00:00,,0,,,24,,,32,-6,,,,,,,4,FORT NELSON A,-12.9,57
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2018.4.8,,0,,,0,0,3.9,2018,0,2018-04-08 00:00:00,,0,,,23.3,,,0,-5.3,,,,,,,4,FORT NELSON A,-14.5,56
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2018.4.9,,0,,,0,0,7.2,2018,0,2018-04-09 00:00:00,,0,,,16.4,,,0,1.6,,,,,,,4,FORT NELSON A,-4.1,55
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2018.4.10,T,0,,,0,3,2.6,2018,0,2018-04-10 00:00:00,,0,,,17.8,,,32,0.2,T,,,,,,4,FORT NELSON A,-2.3,54
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2018.4.11,,0,,,1.4,0,-0.2,2018,1.4,2018-04-11 00:00:00,,0,,,21.4,,,0,-3.4,,,,,,T,4,FORT NELSON A,-6.6,54
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2018.4.12,T,0,,,0,11,3.5,2018,0,2018-04-12 00:00:00,,0,,,17.8,,,30,0.2,,,,,,T,4,FORT NELSON A,-3.2,55
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2018.4.13,,0,,,0,11,11.1,2018,0,2018-04-13 00:00:00,,0,,,13.9,,,30,4.1,,,,,,,4,FORT NELSON A,-2.9,54
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2018.4.14,,0,,,0,35,7.1,2018,0,2018-04-14 00:00:00,,0,,,15.4,,,37,2.6,,,,,,,4,FORT NELSON A,-1.9,53
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2018.4.15,,0.2,,,0,36,2.2,2018,0.2,2018-04-15 00:00:00,,0,,,18.6,,,32,-0.6,,,,,,,4,FORT NELSON A,-3.3,55
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2018.4.16,T,0,,,0,3,-0.8,2018,0,2018-04-16 00:00:00,,0,,,22,,,33,-4,,,,,,T,4,FORT NELSON A,-7.1,46
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2018.4.17,,2.2,,,,29,1.8,2018,2,2018-04-17 00:00:00,,0,,,19.8,,,30,-1.8,M,,,,,,4,FORT NELSON A,-5.3,47
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2018.4.18,,0,,,0,18,9.9,2018,0,2018-04-18 00:00:00,,0,,,16.9,,,30,1.1,,,,,,,4,FORT NELSON A,-7.8,48
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2018.4.19,,0,,,0,17,12.3,2018,0,2018-04-19 00:00:00,,0,,,10.6,,,35,7.4,,,,,,,4,FORT NELSON A,2.4,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2018.4.20,,0,,,0,24,13.3,2018,0,2018-04-20 00:00:00,,0,,,11.3,,,33,6.7,,,,,,,4,FORT NELSON A,0,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2018.4.21,,0,,,0,31,4.6,2018,0,2018-04-21 00:00:00,,0,,,15.5,,,30,2.5,,,,,,,4,FORT NELSON A,0.3,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2018.4.22,,0,,,0,25,11.3,2018,0,2018-04-22 00:00:00,,0,,,14.6,,,46,3.4,,,,,,,4,FORT NELSON A,-4.6,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2018.4.23,,0,,,0,0,16.4,2018,0,2018-04-23 00:00:00,,0,,,10.4,,,0,7.6,,,,,,,4,FORT NELSON A,-1.3,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2018.4.24,,0,,,0,24,14.2,2018,0,2018-04-24 00:00:00,,0,,,10,,,59,8,,,,,,,4,FORT NELSON A,1.7,28
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2018.4.25,,0,,,0,24,20,2018,0,2018-04-25 00:00:00,,0,,,7.5,,,46,10.5,,,,,,,4,FORT NELSON A,1,10
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2018.4.26,,0,,,0,32,18.6,2018,0,2018-04-26 00:00:00,,0,,T,8,,,33,10,,,,,,,4,FORT NELSON A,1.4,0
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2018.4.27,,0,,,0,0,20,2018,0,2018-04-27 00:00:00,,0,,,7.3,,,0,10.7,,,,,,,4,FORT NELSON A,1.3,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2018.4.28,,0,,,9,32,10.8,2018,9,2018-04-28 00:00:00,,0,,,11.3,,,41,6.7,,,,,,,4,FORT NELSON A,2.5,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2018.4.29,,0,,,0.4,10,11.9,2018,0.4,2018-04-29 00:00:00,,0,,,12.4,,,30,5.6,,,,,,,4,FORT NELSON A,-0.7,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2018.4.30,T,0,,,0,27,12.4,2018,0,2018-04-30 00:00:00,,0,,,11.2,,,63,6.8,T,,,,,,4,FORT NELSON A,1.1,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2018.5.1,,0,,,0,27,17.4,2018,0,2018-05-01 00:00:00,,0,,,8.4,,,44,9.6,,,,,,,5,FORT NELSON A,1.7,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2018.5.2,,0,,,0.4,26,16.9,2018,0.4,2018-05-02 00:00:00,,0,,,6.6,,,63,11.4,,,,,,,5,FORT NELSON A,5.9,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2018.5.3,,0,,,0,28,15,2018,0,2018-05-03 00:00:00,,0,,,8.2,,,39,9.8,,,,,,,5,FORT NELSON A,4.6,
-122.59694444444445,58.83638888888889,4,BC,1192946,,1192946.2018.5.4,,0,,,0,23,19.7,2018,0,2018-05-04 00:00:00,,0,,,5.5,,,43,12.5,,,,,,,5,FORT NELSON A,5.2,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2018.5.5,,0,,,0,27,23.4,2018,0,2018-05-05 00:00:00,,0,,,4.5,,,43,13.5,,,,,,,5,FORT NELSON A,3.5,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2018.5.6,,0,,,0,25,23,2018,0,2018-05-06 00:00:00,,0,,,2.8,,,48,15.2,,,,,,,5,FORT NELSON A,7.3,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2018.5.7,,0,,,0,13,23.6,2018,0,2018-05-07 00:00:00,,0,,,3.8,,,43,14.2,,,,,,,5,FORT NELSON A,4.7,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2018.5.8,,0,,,0,31,16.2,2018,0,2018-05-08 00:00:00,,0,,,5.7,,,56,12.3,,,,,,,5,FORT NELSON A,8.4,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2018.5.9,,0,,,0,9,18.1,2018,0,2018-05-09 00:00:00,,0,,,5.8,,,43,12.2,,,,,,,5,FORT NELSON A,6.3,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2018.5.10,,0,,,0,34,23.2,2018,0,2018-05-10 00:00:00,,0,,,5.4,,,30,12.6,,,,,,,5,FORT NELSON A,2,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2018.5.11,,0,,,0,25,25.2,2018,0,2018-05-11 00:00:00,,0,,,2.5,,,48,15.5,,,,,,,5,FORT NELSON A,5.8,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2018.5.12,,0,,,0,26,21.7,2018,0,2018-05-12 00:00:00,,0,,,2.2,,,57,15.8,,,,,,,5,FORT NELSON A,9.8,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2018.5.13,,0,,,0,29,20.5,2018,0,2018-05-13 00:00:00,,0,,,4.5,,,30,13.5,,,,,,,5,FORT NELSON A,6.4,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2018.5.14,,0,,,0,30,25,2018,0,2018-05-14 00:00:00,,0,,,0.3,,,52,17.7,,,,,,,5,FORT NELSON A,10.3,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2018.5.15,,0,,,0,33,19,2018,0,2018-05-15 00:00:00,,0,,,6.4,,,44,11.6,,,,,,,5,FORT NELSON A,4.2,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2018.5.16,,0,,,0,10,18.2,2018,0,2018-05-16 00:00:00,,0,,,9.1,,,33,8.9,,,,,,,5,FORT NELSON A,-0.4,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2018.5.17,,0,,,0,0,22.4,2018,0,2018-05-17 00:00:00,,0,,,2.4,,,0,15.6,,,,,,,5,FORT NELSON A,8.8,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2018.5.18,,0,,,0,10,27.1,2018,0,2018-05-18 00:00:00,,0,,,1.6,,,32,16.4,,,,,,,5,FORT NELSON A,5.6,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2018.5.19,,0,,,0,0,28.1,2018,0,2018-05-19 00:00:00,,0,,,0.2,,,0,17.8,,,,,,,5,FORT NELSON A,7.5,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2018.5.20,,0,,,1.8,26,28.9,2018,1.8,2018-05-20 00:00:00,,1,,,0,,,59,19,,,,,,,5,FORT NELSON A,9,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2018.5.21,T,0,,,0,31,24.6,2018,0,2018-05-21 00:00:00,,0,,,0.8,,,39,17.2,T,,,,,,5,FORT NELSON A,9.8,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2018.5.22,,0,,,0,0,22.9,2018,0,2018-05-22 00:00:00,,0,,,1.9,,,0,16.1,,,,,,,5,FORT NELSON A,9.3,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2018.5.23,,0,,,0,0,23.6,2018,0,2018-05-23 00:00:00,,0,,,2.4,,,0,15.6,,,,,,,5,FORT NELSON A,7.6,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2018.5.24,,0,,,2.8,31,24.7,2018,2.8,2018-05-24 00:00:00,,0,,,0.4,,,57,17.6,,,,,,,5,FORT NELSON A,10.4,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2018.5.25,,0,,,1.6,23,20.9,2018,1.6,2018-05-25 00:00:00,,0,,,2.9,,,32,15.1,,,,,,,5,FORT NELSON A,9.2,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2018.5.26,,0,,,12,23,19.2,2018,12,2018-05-26 00:00:00,,0,,,4.6,,,37,13.4,,,,,,,5,FORT NELSON A,7.5,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2018.5.27,,0,,,0,0,21.6,2018,0,2018-05-27 00:00:00,,0,,,5.3,,,0,12.7,,,,,,,5,FORT NELSON A,3.8,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2018.5.28,,0,,,4.2,26,15.9,2018,4.2,2018-05-28 00:00:00,,0,,,7.1,,,52,10.9,,,,,,,5,FORT NELSON A,5.9,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2018.5.29,,0,,,2,32,15.8,2018,2,2018-05-29 00:00:00,,0,,,7.1,,,30,10.9,,,,,,,5,FORT NELSON A,6,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2018.5.30,,0,,,0,2,17.7,2018,0,2018-05-30 00:00:00,,0,,,8.6,,,43,9.4,,,,,,,5,FORT NELSON A,1,
-122.59694444444445,58.83638888888889,31,BC,1192946,,1192946.2018.5.31,T,0,,,0,14,18.2,2018,0,2018-05-31 00:00:00,,0,,,7.2,,,46,10.8,T,,,,,,5,FORT NELSON A,3.4,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2018.6.1,,0,,,0,19,20,2018,0,2018-06-01 00:00:00,,0,,,6,,,43,12,,,,,,,6,FORT NELSON A,4,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2018.6.2,,0,,,3.4,25,16.2,2018,3.4,2018-06-02 00:00:00,,0,,,7.4,,,48,10.6,,,,,,,6,FORT NELSON A,5,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2018.6.3,,0,,,10.2,13,19.4,2018,10.2,2018-06-03 00:00:00,,0,,,5.3,,,43,12.7,,,,,,,6,FORT NELSON A,6,
-122.59694444444445,58.83638888888889,4,BC,1192946,E,1192946.2018.6.4,,0,,,15.1,4,13.6,2018,15.1,2018-06-04 00:00:00,,0,E,,7.6,E,,33,10.4,,,E,,E,,6,FORT NELSON A,7.2,
-122.59694444444445,58.83638888888889,5,BC,1192946,,1192946.2018.6.5,,0,,,10,34,11.2,2018,10,2018-06-05 00:00:00,,0,,,9.9,,,35,8.1,,,,,,,6,FORT NELSON A,5,
-122.59694444444445,58.83638888888889,6,BC,1192946,,1192946.2018.6.6,,0,,,0.4,26,16.2,2018,0.4,2018-06-06 00:00:00,,0,,,6.6,,,37,11.4,,,,,,,6,FORT NELSON A,6.5,
-122.59694444444445,58.83638888888889,7,BC,1192946,,1192946.2018.6.7,,0,,,2.2,30,20.4,2018,2.2,2018-06-07 00:00:00,,0,,,4.9,,,30,13.1,,,,,,,6,FORT NELSON A,5.8,
-122.59694444444445,58.83638888888889,8,BC,1192946,,1192946.2018.6.8,,0,,,0,0,22.7,2018,0,2018-06-08 00:00:00,,0,,,3.5,,,0,14.5,,,,,,,6,FORT NELSON A,6.2,
-122.59694444444445,58.83638888888889,9,BC,1192946,,1192946.2018.6.9,,0,,,2.3,0,15.2,2018,2.3,2018-06-09 00:00:00,,0,,,5.9,,,0,12.1,,,,,,,6,FORT NELSON A,8.9,
-122.59694444444445,58.83638888888889,10,BC,1192946,,1192946.2018.6.10,,0,,,0,30,20.2,2018,0,2018-06-10 00:00:00,,0,,,4.9,,,52,13.1,,,,,,,6,FORT NELSON A,5.9,
-122.59694444444445,58.83638888888889,11,BC,1192946,,1192946.2018.6.11,,0,,,3,30,17.9,2018,3,2018-06-11 00:00:00,,0,,,3,,,52,15,,,,,,,6,FORT NELSON A,12,
-122.59694444444445,58.83638888888889,12,BC,1192946,,1192946.2018.6.12,,0,,,2.8,33,17.4,2018,2.8,2018-06-12 00:00:00,,0,,,4,,,43,14,,,,,,,6,FORT NELSON A,10.5,
-122.59694444444445,58.83638888888889,13,BC,1192946,,1192946.2018.6.13,,0,,,13,0,11,2018,13,2018-06-13 00:00:00,,0,,,10.3,,,0,7.7,,,,,,,6,FORT NELSON A,4.4,
-122.59694444444445,58.83638888888889,14,BC,1192946,,1192946.2018.6.14,,0,,,0,0,17.1,2018,0,2018-06-14 00:00:00,,0,,,9.3,,,0,8.7,,,,,,,6,FORT NELSON A,0.2,
-122.59694444444445,58.83638888888889,15,BC,1192946,,1192946.2018.6.15,,0,,,0,33,24.4,2018,0,2018-06-15 00:00:00,,0,,,1,,,56,17,,,,,,,6,FORT NELSON A,9.6,
-122.59694444444445,58.83638888888889,16,BC,1192946,,1192946.2018.6.16,,0,,,0,23,28.4,2018,0,2018-06-16 00:00:00,,0,,,0.2,,,35,17.8,,,,,,,6,FORT NELSON A,7.1,
-122.59694444444445,58.83638888888889,17,BC,1192946,,1192946.2018.6.17,,0,,,0,25,29.9,2018,0,2018-06-17 00:00:00,,4.1,,,0,,,48,22.1,,,,,,,6,FORT NELSON A,14.2,
-122.59694444444445,58.83638888888889,18,BC,1192946,,1192946.2018.6.18,,0,,,0,0,30.1,2018,0,2018-06-18 00:00:00,,3.2,,,0,,,0,21.2,,,,,,,6,FORT NELSON A,12.3,
-122.59694444444445,58.83638888888889,19,BC,1192946,,1192946.2018.6.19,,0,,,0,22,34.6,2018,0,2018-06-19 00:00:00,,6.4,,,0,,,33,24.4,,,,,,,6,FORT NELSON A,14.1,
-122.59694444444445,58.83638888888889,20,BC,1192946,,1192946.2018.6.20,,0,,,0,0,34,2018,0,2018-06-20 00:00:00,,5,,,0,,,0,23,,,,,,,6,FORT NELSON A,12,
-122.59694444444445,58.83638888888889,21,BC,1192946,,1192946.2018.6.21,,0,,,1,6,32.5,2018,1,2018-06-21 00:00:00,,5.9,,,0,,,39,23.9,,,,,,,6,FORT NELSON A,15.3,
-122.59694444444445,58.83638888888889,22,BC,1192946,,1192946.2018.6.22,,0,,,3.3,31,23.8,2018,3.3,2018-06-22 00:00:00,,2,,,0,,,43,20,,,,,,,6,FORT NELSON A,16.1,
-122.59694444444445,58.83638888888889,23,BC,1192946,,1192946.2018.6.23,,0,,,0,20,28,2018,0,2018-06-23 00:00:00,,2.4,,,0,,,44,20.4,,,,,,,6,FORT NELSON A,12.8,
-122.59694444444445,58.83638888888889,24,BC,1192946,,1192946.2018.6.24,,0,,,0.8,0,25.7,2018,0.8,2018-06-24 00:00:00,,1.8,,,0,,,0,19.8,,,,,,,6,FORT NELSON A,13.9,
-122.59694444444445,58.83638888888889,25,BC,1192946,,1192946.2018.6.25,,0,,,26.6,31,19,2018,26.6,2018-06-25 00:00:00,,0,,,2,,,50,16,,,,,,,6,FORT NELSON A,12.9,
-122.59694444444445,58.83638888888889,26,BC,1192946,,1192946.2018.6.26,,0,,,6.6,30,17.5,2018,6.6,2018-06-26 00:00:00,,0,,,4.1,,,50,13.9,,,,,,,6,FORT NELSON A,10.2,
-122.59694444444445,58.83638888888889,27,BC,1192946,,1192946.2018.6.27,,0,,,0,30,20,2018,0,2018-06-27 00:00:00,,0,,,2.8,,,44,15.2,,,,,,,6,FORT NELSON A,10.4,
-122.59694444444445,58.83638888888889,28,BC,1192946,,1192946.2018.6.28,,0,,,0,27,21.8,2018,0,2018-06-28 00:00:00,,0,,,2.1,,,41,15.9,,,,,,,6,FORT NELSON A,10,
-122.59694444444445,58.83638888888889,29,BC,1192946,,1192946.2018.6.29,T,0,,,0,0,22.7,2018,0,2018-06-29 00:00:00,,0,,,2.8,,,0,15.2,T,,,,,,6,FORT NELSON A,7.6,
-122.59694444444445,58.83638888888889,30,BC,1192946,,1192946.2018.6.30,,0,,,2.1,33,19.2,2018,2.1,2018-06-30 00:00:00,,0,,,2.5,,,37,15.5,,,,,,,6,FORT NELSON A,11.7,
-122.59694444444445,58.83638888888889,1,BC,1192946,,1192946.2018.7.1,,0,,,1.6,33,18.1,2018,1.6,2018-07-01 00:00:00,,0,,,3.4,,,44,14.6,,,,,,,7,FORT NELSON A,11.1,
-122.59694444444445,58.83638888888889,2,BC,1192946,,1192946.2018.7.2,,0,,,0.4,31,19.8,2018,0.4,2018-07-02 00:00:00,,0,,,2.6,,,46,15.4,,,,,,,7,FORT NELSON A,10.9,
-122.59694444444445,58.83638888888889,3,BC,1192946,,1192946.2018.7.3,,0,,,0,0,24,2018,0,2018-07-03 00:00:00,,0,,,2.8,,,0,15.2,,,,,,,7,FORT NELSON A,6.3,
