x,y,MIN_REL_HUMIDITY,MAX_TEMPERATURE,STATION_NAME,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,SNOW_ON_GROUND,MIN_TEMPERATURE,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION,LOCAL_MONTH
-122.6775,53.88416667,41,19.4,PRINCE GEORGE,,0,,16,6,,,,78,1096439.2019.5.16,2019,,,,5.4,,1096439,BC,,5.8,37,,,,,12.6,2019-05-16 0:00,,,0,5
-122.6775,53.88416667,65,13.2,PRINCE GEORGE,,0,,17,,,,,96,1096439.2019.5.17,2019,,,M,8.4,,1096439,BC,,5.9,,,,M,,9.6,2019-05-17 0:00,,,0,5
-122.6775,53.88416667,58,16.3,PRINCE GEORGE,,0,,18,,,,,100,1096439.2019.5.18,2019,,,M,7.9,,1096439,BC,,3.9,,,,M,,10.1,2019-05-18 0:00,,,0,5
-122.6775,53.88416667,57,18.4,PRINCE GEORGE,,0,,19,,,,,100,1096439.2019.5.19,2019,,,M,5.2,,1096439,BC,,7.1,,,,M,,12.8,2019-05-19 0:00,,,0,5
-122.6775,53.88416667,52,18.1,PRINCE GEORGE,,0,,20,17,,,,100,1096439.2019.5.20,2019,,,,5.9,,1096439,BC,,6,35,,,,,12.1,2019-05-20 0:00,,,0,5
-122.6775,53.88416667,26,21.8,PRINCE GEORGE,,0,,21,36,,,,97,1096439.2019.5.21,2019,,,,6.8,,1096439,BC,,0.6,33,,,,,11.2,2019-05-21 0:00,,,0,5
-122.6775,53.88416667,35,21.9,PRINCE GEORGE,,0,,22,33,,,,89,1096439.2019.5.22,2019,,,,5.6,,1096439,BC,,2.8,32,,,,,12.4,2019-05-22 0:00,,,0,5
-122.6775,53.88416667,34,21.8,PRINCE GEORGE,,0,,23,28,,,,93,1096439.2019.5.23,2019,,,,6.1,,1096439,BC,,2,33,,,,,11.9,2019-05-23 0:00,,,0,5
-122.6775,53.88416667,34,21.7,PRINCE GEORGE,,0,,24,7,,,,93,1096439.2019.5.24,2019,,,,4.9,,1096439,BC,,4.4,35,,,,,13.1,2019-05-24 0:00,,,0,5
-122.6775,53.88416667,26,23.2,PRINCE GEORGE,,0,,25,9,,,,95,1096439.2019.5.25,2019,,,,5.4,,1096439,BC,,1.9,52,,,,,12.6,2019-05-25 0:00,,,0,5
-122.6775,53.88416667,18,24.2,PRINCE GEORGE,,0,,26,1,,,,69,1096439.2019.5.26,2019,,,,2.2,,1096439,BC,,7.4,32,,,,,15.8,2019-05-26 0:00,,,0,5
-122.6775,53.88416667,18,26.6,PRINCE GEORGE,,0,,27,,,,,89,1096439.2019.5.27,2019,,,M,4.1,,1096439,BC,,1.2,,,,M,,13.9,2019-05-27 0:00,,,0,5
-122.6775,53.88416667,22,27.7,PRINCE GEORGE,,0,,28,21,,,,79,1096439.2019.5.28,2019,,,,1.2,,1096439,BC,,5.9,33,,,,,16.8,2019-05-28 0:00,,,0,5
-122.6775,53.88416667,20,26.5,PRINCE GEORGE,,0,,29,26,,,,73,1096439.2019.5.29,2019,,,,1.9,,1096439,BC,,5.7,39,,,,,16.1,2019-05-29 0:00,,,0,5
-122.6775,53.88416667,24,27.1,PRINCE GEORGE,,0,,30,,,,,88,1096439.2019.5.30,2019,,,M,2.2,,1096439,BC,,4.5,,,,M,,15.8,2019-05-30 0:00,,,0,5
-122.6775,53.88416667,22,27.4,PRINCE GEORGE,,1.5,,31,,,,,75,1096439.2019.5.31,2019,,,M,0,,1096439,BC,,11.6,,,,M,,19.5,2019-05-31 0:00,,,0,5
-122.6775,53.88416667,28,24,PRINCE GEORGE,,0.5,,1,30,,,,70,1096439.2019.6.1,2019,,,,0,,1096439,BC,,13,45,,,,,18.5,2019-06-01 0:00,,,0,6
-122.6775,53.88416667,33,16,PRINCE GEORGE,,0,,2,29,,,,95,1096439.2019.6.2,2019,,,,6.7,,1096439,BC,,6.6,37,,,,,11.3,2019-06-02 0:00,,,0,6
-122.6775,53.88416667,36,17.2,PRINCE GEORGE,,0,,3,30,,,,100,1096439.2019.6.3,2019,,,,7.9,,1096439,BC,,2.9,41,,,,,10.1,2019-06-03 0:00,,,0,6
-122.6775,53.88416667,53,14,PRINCE GEORGE,,0,,4,30,,,,97,1096439.2019.6.4,2019,,,,10.7,,1096439,BC,,0.6,48,,,,,7.3,2019-06-04 0:00,,,0,6
-122.6775,53.88416667,62,13.3,PRINCE GEORGE,,0,,5,17,,,,100,1096439.2019.6.5,2019,,,,10.6,,1096439,BC,,1.5,46,,,,,7.4,2019-06-05 0:00,,,0,6
-122.6775,53.88416667,61,13.3,PRINCE GEORGE,,0,,6,30,,,,98,1096439.2019.6.6,2019,,,,9.6,,1096439,BC,,3.4,32,,,,,8.4,2019-06-06 0:00,,,0,6
-122.6775,53.88416667,42,15.9,PRINCE GEORGE,,0,,7,,,,,98,1096439.2019.6.7,2019,,,M,9.1,,1096439,BC,,1.9,,,,M,,8.9,2019-06-07 0:00,,,0,6
-122.6775,53.88416667,36,19.4,PRINCE GEORGE,,0,,8,27,,,,90,1096439.2019.6.8,2019,,,,5.4,,1096439,BC,,5.7,41,,,,,12.6,2019-06-08 0:00,,,0,6
-122.6775,53.88416667,34,18.3,PRINCE GEORGE,,0,,9,22,,,,91,1096439.2019.6.9,2019,,,,6.6,,1096439,BC,,4.5,45,,,,,11.4,2019-06-09 0:00,,,0,6
-122.6775,53.88416667,54,16.8,PRINCE GEORGE,,0,,10,,,,,94,1096439.2019.6.10,2019,,,M,5,,1096439,BC,,9.1,,,,M,,13,2019-06-10 0:00,,,0,6
-122.6775,53.88416667,42,24.3,PRINCE GEORGE,,0.1,,11,,,,,95,1096439.2019.6.11,2019,,,M,0,,1096439,BC,,11.8,,,,M,,18.1,2019-06-11 0:00,,,0,6
-122.6775,53.88416667,34,26.4,PRINCE GEORGE,,0,,12,18,,,,99,1096439.2019.6.12,2019,,,,0.8,,1096439,BC,,7.9,58,,,,,17.2,2019-06-12 0:00,,,5.2,6
-122.6775,53.88416667,43,21,PRINCE GEORGE,,0,,13,29,,,,96,1096439.2019.6.13,2019,,,,2.3,,1096439,BC,,10.3,45,,,,,15.7,2019-06-13 0:00,,,4,6
-122.6775,53.88416667,33,24,PRINCE GEORGE,,0,,14,3,,,,88,1096439.2019.6.14,2019,,,,2.9,,1096439,BC,,6.1,67,,,,,15.1,2019-06-14 0:00,,,0,6
-122.6775,53.88416667,26,25.7,PRINCE GEORGE,,0,,15,,,,,100,1096439.2019.6.15,2019,,,M,3.7,,1096439,BC,,2.8,,,,M,,14.3,2019-06-15 0:00,,,0,6
-122.6775,53.88416667,40,23.8,PRINCE GEORGE,,0,,16,,,,,94,1096439.2019.6.16,2019,,,M,3,,1096439,BC,,6.2,,,,M,,15,2019-06-16 0:00,,,0,6
-122.6775,53.88416667,43,22.9,PRINCE GEORGE,,0,,17,28,,,,91,1096439.2019.6.17,2019,,,,1.7,,1096439,BC,,9.7,41,,,,,16.3,2019-06-17 0:00,,,2.7,6
-122.6775,53.88416667,32,18.5,PRINCE GEORGE,,0,,18,29,,,,80,1096439.2019.6.18,2019,,,,5.4,,1096439,BC,,6.6,48,,,,,12.6,2019-06-18 0:00,,,0,6
-122.6775,53.88416667,42,16.2,PRINCE GEORGE,,0,,19,31,,,,79,1096439.2019.6.19,2019,,,,6.3,,1096439,BC,,7.1,39,,,,,11.7,2019-06-19 0:00,,,1.3,6
-122.6775,53.88416667,47,16,PRINCE GEORGE,,0,,20,1,,,,92,1096439.2019.6.20,2019,,,,7.9,,1096439,BC,,4.1,46,,,,,10.1,2019-06-20 0:00,,,0,6
-122.6775,53.88416667,39,22,PRINCE GEORGE,,0,,21,,,,,96,1096439.2019.6.21,2019,,,M,5.7,,1096439,BC,,2.5,,,,M,,12.3,2019-06-21 0:00,,,0,6
-122.6775,53.88416667,42,20.9,PRINCE GEORGE,,0,,22,29,,,,88,1096439.2019.6.22,2019,,,,3.6,,1096439,BC,,7.8,37,,,,,14.4,2019-06-22 0:00,,,0.2,6
-122.6775,53.88416667,38,17.6,PRINCE GEORGE,,0,,23,20,,,,69,1096439.2019.6.23,2019,,,,4.3,,1096439,BC,,9.7,39,,,,,13.7,2019-06-23 0:00,,,0,6
-122.6775,53.88416667,41,18.5,PRINCE GEORGE,,0,,24,35,,,,92,1096439.2019.6.24,2019,,,,6.6,,1096439,BC,,4.2,39,,,,,11.4,2019-06-24 0:00,,,2.3,6
-122.6775,53.88416667,37,21,PRINCE GEORGE,,0,,25,,,,,96,1096439.2019.6.25,2019,,,M,5.9,,1096439,BC,,3.2,,,,M,,12.1,2019-06-25 0:00,,,0,6
-122.6775,53.88416667,37,23.2,PRINCE GEORGE,,0,,26,6,,,,95,1096439.2019.6.26,2019,,,,3.7,,1096439,BC,,5.3,45,,,,,14.3,2019-06-26 0:00,,,0,6
-122.6775,53.88416667,32,25.5,PRINCE GEORGE,,0,,27,5,,,,94,1096439.2019.6.27,2019,,,,1.5,,1096439,BC,,7.5,45,,,,,16.5,2019-06-27 0:00,,,0,6
-122.6775,53.88416667,70,16.1,PRINCE GEORGE,,0,,28,18,,,,96,1096439.2019.6.28,2019,,,,4.5,,1096439,BC,,10.8,42,,,,,13.5,2019-06-28 0:00,,,4.5,6
-122.6775,53.88416667,46,21.3,PRINCE GEORGE,,0,,29,,,,,100,1096439.2019.6.29,2019,,,M,4.4,,1096439,BC,,5.9,,,,M,,13.6,2019-06-29 0:00,,,2.3,6
-122.6775,53.88416667,40,25,PRINCE GEORGE,,0,,30,20,,,,100,1096439.2019.6.30,2019,,,,3.3,,1096439,BC,,4.4,35,,,,,14.7,2019-06-30 0:00,,,0,6
-122.6775,53.88416667,45,19.2,PRINCE GEORGE,,0,,1,,,,,96,1096439.2019.7.1,2019,,,M,4.6,,1096439,BC,,7.5,,,,M,,13.4,2019-07-01 0:00,,,3.7,7
-122.6775,53.88416667,27,24.8,PRINCE GEORGE,,0,,2,,,,,99,1096439.2019.7.2,2019,,,M,5.1,,1096439,BC,,0.9,,,,M,,12.9,2019-07-02 0:00,,,0,7
-122.6775,53.88416667,59,17.5,PRINCE GEORGE,,0,,3,,,,,95,1096439.2019.7.3,2019,,,M,4,,1096439,BC,,10.5,,,,M,,14,2019-07-03 0:00,,,5.4,7
-122.6775,53.88416667,34,22.6,PRINCE GEORGE,,0,,4,3,,,,100,1096439.2019.7.4,2019,,,,2.9,,1096439,BC,,7.6,41,,,,,15.1,2019-07-04 0:00,,,0.2,7
-122.6775,53.88416667,36,23.2,PRINCE GEORGE,,0,,5,2,,,,81,1096439.2019.7.5,2019,,,,2.5,,1096439,BC,,7.7,39,,,,,15.5,2019-07-05 0:00,,,0,7
-122.6775,53.88416667,55,19.9,PRINCE GEORGE,,0,,6,15,,,,99,1096439.2019.7.6,2019,,,,5.7,,1096439,BC,,4.7,37,,,,,12.3,2019-07-06 0:00,,,3.7,7
-122.6775,53.88416667,51,22.3,PRINCE GEORGE,,0,,7,7,,,,100,1096439.2019.7.7,2019,,,,1.2,,1096439,BC,,11.3,32,,,,,16.8,2019-07-07 0:00,,,0.4,7
-122.6775,53.88416667,61,21.1,PRINCE GEORGE,,0,,8,11,,,,98,1096439.2019.7.8,2019,,,,2,,1096439,BC,,10.9,37,,,,,16,2019-07-08 0:00,,,12.1,7
-122.6775,53.88416667,69,19.7,PRINCE GEORGE,,0,,9,,,,,98,1096439.2019.7.9,2019,,,M,2.8,,1096439,BC,,10.7,,,,M,,15.2,2019-07-09 0:00,,,0,7
-122.6775,53.88416667,83,17.3,PRINCE GEORGE,,0,,10,,,,,99,1096439.2019.7.10,2019,,,M,3.2,,1096439,BC,,12.3,,,,M,,14.8,2019-07-10 0:00,,,16.6,7
-122.6775,53.88416667,57,21.5,PRINCE GEORGE,,0,,11,18,,,,98,1096439.2019.7.11,2019,,,,1,,1096439,BC,,12.5,33,,,,,17,2019-07-11 0:00,,,4.8,7
-122.6775,53.88416667,38,23.9,PRINCE GEORGE,,0,,12,18,,,,96,1096439.2019.7.12,2019,,,,0.5,,1096439,BC,,11.1,41,,,,,17.5,2019-07-12 0:00,,,0,7
-122.6775,53.88416667,40,23.2,PRINCE GEORGE,,0,,13,27,,,,97,1096439.2019.7.13,2019,,,,2.7,,1096439,BC,,7.3,37,,,,,15.3,2019-07-13 0:00,,,0,7
-122.6775,53.88416667,56,20.8,PRINCE GEORGE,,0,,14,20,,,,95,1096439.2019.7.14,2019,,,,1.5,,1096439,BC,,12.1,39,,,,,16.5,2019-07-14 0:00,,,4.8,7
-122.6775,53.88416667,34,24.3,PRINCE GEORGE,,0,,15,,,,,97,1096439.2019.7.15,2019,,,M,1,,1096439,BC,,9.7,,,,M,,17,2019-07-15 0:00,,,0,7
-122.6775,53.88416667,47,21.9,PRINCE GEORGE,,0,,16,22,,,,92,1096439.2019.7.16,2019,,,,2.1,,1096439,BC,,9.9,37,,,,,15.9,2019-07-16 0:00,,,0.5,7
-122.6775,53.88416667,62,19.1,PRINCE GEORGE,,0,,17,27,,,,97,1096439.2019.7.17,2019,,,,3.1,,1096439,BC,,10.6,54,,,,,14.9,2019-07-17 0:00,,,4.8,7
-122.6775,53.88416667,70,17,PRINCE GEORGE,,0,,18,19,,,,98,1096439.2019.7.18,2019,,,,5.4,,1096439,BC,,8.2,33,,,,,12.6,2019-07-18 0:00,,,3.8,7
-122.6775,53.88416667,70,15.1,PRINCE GEORGE,,0,,19,,,,,96,1096439.2019.7.19,2019,,,M,5.6,,1096439,BC,,9.7,,,,M,,12.4,2019-07-19 0:00,,,2.9,7
-122.6775,53.88416667,42,21.1,PRINCE GEORGE,,0,,20,,,,,95,1096439.2019.7.20,2019,,,M,1.9,,1096439,BC,,11.1,,,,M,,16.1,2019-07-20 0:00,,,0,7
-122.6775,53.88416667,28,25.7,PRINCE GEORGE,,0,,21,29,,,,98,1096439.2019.7.21,2019,,,,1.6,,1096439,BC,,7.1,35,,,,,16.4,2019-07-21 0:00,,,0,7
-122.6775,53.88416667,29,27.8,PRINCE GEORGE,,0,,22,17,,,,94,1096439.2019.7.22,2019,,,,0.3,,1096439,BC,,7.6,63,,,,,17.7,2019-07-22 0:00,,,0.5,7
-122.6775,53.88416667,37,26.9,PRINCE GEORGE,,0,,23,30,,,,97,1096439.2019.7.23,2019,,,,1.1,,1096439,BC,,6.9,41,,,,,16.9,2019-07-23 0:00,,,0,7
-122.6775,53.88416667,34,21.7,PRINCE GEORGE,,0,,24,25,,,,97,1096439.2019.7.24,2019,,,,1.6,,1096439,BC,,11.1,85,,,,,16.4,2019-07-24 0:00,,,5.9,7
-122.6775,53.88416667,45,21.9,PRINCE GEORGE,,0,,25,15,,,,93,1096439.2019.7.25,2019,,,,4,,1096439,BC,,6,33,,,,,14,2019-07-25 0:00,,,1,7
-122.6775,53.88416667,46,23,PRINCE GEORGE,,0,,26,28,,,,97,1096439.2019.7.26,2019,,,,0.6,,1096439,BC,,11.8,32,,,,,17.4,2019-07-26 0:00,,,4,7
-122.6775,53.88416667,66,18,PRINCE GEORGE,,0,,27,26,,,,98,1096439.2019.7.27,2019,,,,3.4,,1096439,BC,,11.2,35,,,,,14.6,2019-07-27 0:00,,,7,7
-122.6775,53.88416667,46,21.4,PRINCE GEORGE,,0,,28,26,,,,92,1096439.2019.7.28,2019,,,,2.4,,1096439,BC,,9.8,42,,,,,15.6,2019-07-28 0:00,,,0,7
-122.6775,53.88416667,41,21.1,PRINCE GEORGE,,0,,29,,,,,92,1096439.2019.7.29,2019,,,M,2.4,,1096439,BC,,10,,,,M,,15.6,2019-07-29 0:00,,,0.2,7
-122.6775,53.88416667,63,17.4,PRINCE GEORGE,,0,,30,,,,,97,1096439.2019.7.30,2019,,,M,4,,1096439,BC,,10.6,,,,M,,14,2019-07-30 0:00,,,3.4,7
-122.6775,53.88416667,45,20.4,PRINCE GEORGE,,0,,31,27,,,,100,1096439.2019.7.31,2019,,,,2.7,,1096439,BC,,10.1,48,,,,,15.3,2019-07-31 0:00,,,7,7
-122.6775,53.88416667,78,15,PRINCE GEORGE,,0,,1,,,,,100,1096439.2019.8.1,2019,,,M,6.1,,1096439,BC,,8.8,,,,M,,11.9,2019-08-01 0:00,,,0.2,8
-122.6775,53.88416667,75,14.8,PRINCE GEORGE,,0,,2,,,,,100,1096439.2019.8.2,2019,,,M,5.6,,1096439,BC,,10,,,,M,,12.4,2019-08-02 0:00,,,19.7,8
-122.6775,53.88416667,55,22,PRINCE GEORGE,,0,,3,1,,,,100,1096439.2019.8.3,2019,,,,2.6,,1096439,BC,,8.7,42,,,,,15.4,2019-08-03 0:00,,,6.4,8
-122.6775,53.88416667,45,24.9,PRINCE GEORGE,,0,,4,,,,,99,1096439.2019.8.4,2019,,,M,0.7,,1096439,BC,,9.7,,,,M,,17.3,2019-08-04 0:00,,,0.2,8
-122.6775,53.88416667,45,27.6,PRINCE GEORGE,,0.5,,5,19,,,,96,1096439.2019.8.5,2019,,,,0,,1096439,BC,,9.4,33,,,,,18.5,2019-08-05 0:00,,,0,8
-122.6775,53.88416667,46,26.3,PRINCE GEORGE,,1.2,,6,5,,,,95,1096439.2019.8.6,2019,,,,0,,1096439,BC,,12.1,32,,,,,19.2,2019-08-06 0:00,,,0,8
-122.6775,53.88416667,38,27.7,PRINCE GEORGE,,1.2,,7,,,,,100,1096439.2019.8.7,2019,,,M,0,,1096439,BC,,10.7,,,,M,,19.2,2019-08-07 0:00,,,0,8
-122.6775,53.88416667,52,24.8,PRINCE GEORGE,,0,,8,36,,,,100,1096439.2019.8.8,2019,,,,0.9,,1096439,BC,,9.3,45,,,,,17.1,2019-08-08 0:00,,,0,8
-122.6775,53.88416667,50,20.1,PRINCE GEORGE,,0,,9,1,,,,92,1096439.2019.8.9,2019,,,,3.2,,1096439,BC,,9.5,42,,,,,14.8,2019-08-09 0:00,,,0,8
-122.6775,53.88416667,52,21.5,PRINCE GEORGE,,0,,10,,,,,97,1096439.2019.8.10,2019,,,M,5.8,,1096439,BC,,2.9,,,,M,,12.2,2019-08-10 0:00,,,0.5,8
-122.6775,53.88416667,73,17.8,PRINCE GEORGE,,0,,11,,,,,97,1096439.2019.8.11,2019,,,M,3.6,,1096439,BC,,11,,,,M,,14.4,2019-08-11 0:00,,,3.4,8
-122.6775,53.88416667,55,20.4,PRINCE GEORGE,,0,,12,,,,,98,1096439.2019.8.12,2019,,,M,2.8,,1096439,BC,,10,,,,M,,15.2,2019-08-12 0:00,,,6,8
-122.6775,53.88416667,38,23.2,PRINCE GEORGE,,0,,13,19,,,,100,1096439.2019.8.13,2019,,,,3.9,,1096439,BC,,5,32,,,,,14.1,2019-08-13 0:00,,,0,8
-122.6775,53.88416667,,,PRINCE GEORGE,,,,14,17,M,M,,,1096439.2019.8.14,2019,,,,,M,1096439,BC,,,35,M,M,,M,,2019-08-14 0:00,M,,0,8
-122.6775,53.88416667,,,PRINCE GEORGE,,,,15,27,M,M,,,1096439.2019.8.15,2019,,,,,M,1096439,BC,,,35,M,M,,M,,2019-08-15 0:00,M,,0.3,8
-122.6775,53.88416667,,,PRINCE GEORGE,,,,16,,M,M,,,1096439.2019.8.16,2019,,,M,,M,1096439,BC,,,,M,M,M,M,,2019-08-16 0:00,M,,0,8
-122.6775,53.88416667,,,PRINCE GEORGE,,,,17,19,M,M,,,1096439.2019.8.17,2019,,,,,M,1096439,BC,,,37,M,M,,M,,2019-08-17 0:00,M,,9.1,8
-122.6775,53.88416667,,,PRINCE GEORGE,,,,18,13,M,M,,,1096439.2019.8.18,2019,,,,,M,1096439,BC,,,58,M,M,,M,,2019-08-18 0:00,M,,7.5,8
-122.6775,53.88416667,,,PRINCE GEORGE,,,,19,,M,M,,,1096439.2019.8.19,2019,,,M,,M,1096439,BC,,,,M,M,M,M,,2019-08-19 0:00,M,,0.4,8
-122.6775,53.88416667,49,24.2,PRINCE GEORGE,,0,,20,,,,,100,1096439.2019.8.20,2019,,,M,3.1,,1096439,BC,,5.6,,,,M,,14.9,2019-08-20 0:00,,,0,8
-122.6775,53.88416667,29,23.9,PRINCE GEORGE,,0.4,,21,18,,,,81,1096439.2019.8.21,2019,,,,0,,1096439,BC,,12.9,55,,,,,18.4,2019-08-21 0:00,,,0.4,8
-122.6775,53.88416667,41,18.4,PRINCE GEORGE,,0,,22,27,,,,78,1096439.2019.8.22,2019,,,,6.4,,1096439,BC,,4.8,42,,,,,11.6,2019-08-22 0:00,,,0,8
-122.6775,53.88416667,66,18.3,PRINCE GEORGE,,0,,23,18,,,,98,1096439.2019.8.23,2019,,,,3.9,,1096439,BC,,9.9,39,,,,,14.1,2019-08-23 0:00,,,3.1,8
-122.6775,53.88416667,49,19.1,PRINCE GEORGE,,0,,24,25,,,,96,1096439.2019.8.24,2019,,,,2.9,,1096439,BC,,11.1,35,,,,,15.1,2019-08-24 0:00,,,1.8,8
-122.6775,53.88416667,40,18.2,PRINCE GEORGE,,0,,25,34,,,,83,1096439.2019.8.25,2019,,,,5.5,,1096439,BC,,6.8,42,,,,,12.5,2019-08-25 0:00,,,0,8
-122.6775,53.88416667,48,17,PRINCE GEORGE,,0,,26,,,,,89,1096439.2019.8.26,2019,,,M,8.3,,1096439,BC,,2.3,,,,M,,9.7,2019-08-26 0:00,,,0,8
-122.6775,53.88416667,66,18.6,PRINCE GEORGE,,0,,27,19,,,,95,1096439.2019.8.27,2019,,,,3.8,,1096439,BC,,9.8,33,,,,,14.2,2019-08-27 0:00,,,6.1,8
-122.6775,53.88416667,37,18.7,PRINCE GEORGE,,0,,28,,,,,98,1096439.2019.8.28,2019,,,M,7.8,,1096439,BC,,1.7,,,,M,,10.2,2019-08-28 0:00,,,0,8
-122.6775,53.88416667,41,20.4,PRINCE GEORGE,,0,,29,,,,,100,1096439.2019.8.29,2019,,,M,7.3,,1096439,BC,,1,,,,M,,10.7,2019-08-29 0:00,,,0,8
-122.6775,53.88416667,46,20,PRINCE GEORGE,,0,,30,,,,,94,1096439.2019.8.30,2019,,,M,6.7,,1096439,BC,,2.6,,,,M,,11.3,2019-08-30 0:00,,,0,8
-122.6775,53.88416667,55,20.1,PRINCE GEORGE,,0,,31,,,,,100,1096439.2019.8.31,2019,,,M,5.8,,1096439,BC,,4.2,,,,M,,12.2,2019-08-31 0:00,,,0,8
-122.6775,53.88416667,51,20.7,PRINCE GEORGE,,0,,1,,,,,100,1096439.2019.9.1,2019,,,M,4.7,,1096439,BC,,5.8,,,,M,,13.3,2019-09-01 0:00,,,0,9
-122.6775,53.88416667,35,24.1,PRINCE GEORGE,,0,,2,,,,,94,1096439.2019.9.2,2019,,,M,3,,1096439,BC,,5.9,,,,M,,15,2019-09-02 0:00,,,0,9
-122.6775,53.88416667,35,25.6,PRINCE GEORGE,,0,,3,26,,,,97,1096439.2019.9.3,2019,,,,2.6,,1096439,BC,,5.2,32,,,,,15.4,2019-09-03 0:00,,,0,9
-122.6775,53.88416667,60,18.9,PRINCE GEORGE,,0,,4,,,,,96,1096439.2019.9.4,2019,,,M,4.5,,1096439,BC,,8.1,,,,M,,13.5,2019-09-04 0:00,,,0.2,9
-122.6775,53.88416667,46,21.8,PRINCE GEORGE,,0,,5,,,,,100,1096439.2019.9.5,2019,,,M,4.9,,1096439,BC,,4.4,,,,M,,13.1,2019-09-05 0:00,,,0,9
-122.6775,53.88416667,43,23.8,PRINCE GEORGE,,0,,6,,,,,90,1096439.2019.9.6,2019,,,M,1,,1096439,BC,,10.2,,,,M,,17,2019-09-06 0:00,,,0,9
-122.6775,53.88416667,53,21.1,PRINCE GEORGE,,0,,7,36,,,,98,1096439.2019.9.7,2019,,,,3.4,,1096439,BC,,8,33,,,,,14.6,2019-09-07 0:00,,,0.2,9
-122.6775,53.88416667,53,18,PRINCE GEORGE,,0,,8,4,,,,89,1096439.2019.9.8,2019,,,,3.4,,1096439,BC,,11.2,41,,,,,14.6,2019-09-08 0:00,,,0.2,9
-122.6775,53.88416667,67,15.5,PRINCE GEORGE,,0,,9,,,,,97,1096439.2019.9.9,2019,,,M,6,,1096439,BC,,8.5,,,,M,,12,2019-09-09 0:00,,,1.7,9
-122.6775,53.88416667,73,14.5,PRINCE GEORGE,,0,,10,,,,,100,1096439.2019.9.10,2019,,,M,6.5,,1096439,BC,,8.5,,,,M,,11.5,2019-09-10 0:00,,,0.9,9
-122.6775,53.88416667,48,21,PRINCE GEORGE,,0,,11,21,,,,100,1096439.2019.9.11,2019,,,,4.6,,1096439,BC,,5.8,37,,,,,13.4,2019-09-11 0:00,,,0.2,9
-122.6775,53.88416667,75,15,PRINCE GEORGE,,0,,12,19,,,,100,1096439.2019.9.12,2019,,,,7.8,,1096439,BC,,5.4,46,,,,,10.2,2019-09-12 0:00,,,1.2,9
-122.6775,53.88416667,60,17.8,PRINCE GEORGE,,0,,13,21,,,,100,1096439.2019.9.13,2019,,,,5.2,,1096439,BC,,7.8,41,,,,,12.8,2019-09-13 0:00,,,3.1,9
-122.6775,53.88416667,69,13.8,PRINCE GEORGE,,0,,14,18,,,,99,1096439.2019.9.14,2019,,,,7.6,,1096439,BC,,7,45,,,,,10.4,2019-09-14 0:00,,,18.2,9
-122.6775,53.88416667,80,13.2,PRINCE GEORGE,,0,,15,,,,,100,1096439.2019.9.15,2019,,,M,9.7,,1096439,BC,,3.3,,,,M,,8.3,2019-09-15 0:00,,,0.7,9
-122.6775,53.88416667,57,15.5,PRINCE GEORGE,,0,,16,21,,,,100,1096439.2019.9.16,2019,,,,8.7,,1096439,BC,,3,32,,,,,9.3,2019-09-16 0:00,,,0.2,9
-122.6775,53.88416667,52,16.7,PRINCE GEORGE,,0,,17,,,,,100,1096439.2019.9.17,2019,,,M,8.9,,1096439,BC,,1.5,,,,M,,9.1,2019-09-17 0:00,,,0.7,9
-122.6775,53.88416667,52,16.8,PRINCE GEORGE,,0,,18,,,,,99,1096439.2019.9.18,2019,,,M,7,,1096439,BC,,5.2,,,,M,,11,2019-09-18 0:00,,,0,9
-122.6775,53.88416667,73,15.4,PRINCE GEORGE,,0,,19,19,,,,96,1096439.2019.9.19,2019,,,,7.4,,1096439,BC,,5.8,42,,,,,10.6,2019-09-19 0:00,,,0.8,9
-122.6775,53.88416667,49,16.8,PRINCE GEORGE,,0,,20,,,,,99,1096439.2019.9.20,2019,,,M,8.1,,1096439,BC,,3,,,,M,,9.9,2019-09-20 0:00,,,0,9
-122.6775,53.88416667,57,16.6,PRINCE GEORGE,,0,,21,17,,,,95,1096439.2019.9.21,2019,,,,6.2,,1096439,BC,,7,52,,,,,11.8,2019-09-21 0:00,,,2.9,9
-122.6775,53.88416667,87,12.7,PRINCE GEORGE,,0,,22,,,,,100,1096439.2019.9.22,2019,,,M,9.1,,1096439,BC,,5,,,,M,,8.9,2019-09-22 0:00,,,8.7,9
-122.6775,53.88416667,90,10.9,PRINCE GEORGE,,0,,23,18,,,,97,1096439.2019.9.23,2019,,,,11.4,,1096439,BC,,2.2,33,,,,,6.6,2019-09-23 0:00,,,5.5,9
