x,y,LOCAL_YEAR,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,STATION_NAME,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,ID,MIN_TEMPERATURE,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,LOCAL_DAY,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW,PROVINCE_CODE
-123.18388888888889,49.194722222222225,2018,0,,37,VANCOUVER INTL A,,,,8,,1108395.2018.8.1,15.4,18.8,,10,,,,,0.8,1108395,0,2018-08-01 00:00:00,0,,,1,,,,22.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,37,VANCOUVER INTL A,,,,8,,1108395.2018.8.2,13.8,18.2,,14,,,,,0.2,1108395,0,2018-08-02 00:00:00,0,,,2,,,,22.5,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,41,VANCOUVER INTL A,,,,8,,1108395.2018.8.3,15,19.2,,19,,,,,1.2,1108395,0,2018-08-03 00:00:00,0,,,3,,,,23.3,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,32,VANCOUVER INTL A,,,,8,,1108395.2018.8.4,13.9,18.2,,20,,,,,0.2,1108395,0,2018-08-04 00:00:00,0,,,4,,,,22.5,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,30,VANCOUVER INTL A,,,,8,,1108395.2018.8.5,15.4,20.4,,22,,,,,2.4,1108395,0,2018-08-05 00:00:00,0,,,5,,,,25.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,35,VANCOUVER INTL A,,,,8,,1108395.2018.8.6,15.3,20.7,,21,,,,,2.7,1108395,0,2018-08-06 00:00:00,0,,,6,,,,26,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,30,VANCOUVER INTL A,,,,8,,1108395.2018.8.7,15.5,21,,20,,,,,3,1108395,0,2018-08-07 00:00:00,0,,,7,,,,26.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.8,16.5,22.7,,0,,,,,4.7,1108395,0,2018-08-08 00:00:00,0,,,8,,,,28.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,37,VANCOUVER INTL A,,,,8,,1108395.2018.8.9,16.3,22.5,,20,,,,,4.5,1108395,0,2018-08-09 00:00:00,0,,,9,,,,28.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,41,VANCOUVER INTL A,,,,8,,1108395.2018.8.10,16.3,22.7,,10,,,,,4.7,1108395,0,2018-08-10 00:00:00,0,,,10,,,,29,,0,BC
-123.18388888888889,49.194722222222225,2018,6.2,,39,VANCOUVER INTL A,,,,8,,1108395.2018.8.11,16,19.4,,12,,,,,1.4,1108395,0,2018-08-11 00:00:00,6.2,,,11,,,,22.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0.6,,30,VANCOUVER INTL A,,,,8,,1108395.2018.8.12,15.2,18.3,,21,,,,,0.3,1108395,0,2018-08-12 00:00:00,0.6,,,12,,,,21.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,8,,1108395.2018.8.13,12.7,17.5,,29,,,,,0,1108395,0.5,2018-08-13 00:00:00,0,,,13,,,,22.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.14,13.8,18.9,,0,,,,,0.9,1108395,0,2018-08-14 00:00:00,0,,,14,,,,23.9,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.15,14.7,19.4,,0,,,,,1.4,1108395,0,2018-08-15 00:00:00,0,,,15,,,,24,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,44,VANCOUVER INTL A,,,,8,,1108395.2018.8.16,13.2,18.4,,20,,,,,0.4,1108395,0,2018-08-16 00:00:00,0,,,16,,,,23.5,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,8,,1108395.2018.8.17,11.9,16.7,,19,,,,,0,1108395,1.3,2018-08-17 00:00:00,0,,,17,,,,21.5,,0,BC
-123.18388888888889,49.194722222222225,2018,0,E,0,VANCOUVER INTL A,M,,,8,,1108395.2018.8.18,,,M,0,,M,,,,1108395,,2018-08-18 00:00:00,0,,,18,,M,,20.5,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,30,VANCOUVER INTL A,,,,8,,1108395.2018.8.19,13.3,16.7,,30,,,,,0,1108395,1.3,2018-08-19 00:00:00,0,,,19,,,,20.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,39,VANCOUVER INTL A,,,,8,,1108395.2018.8.20,13.3,18.3,,30,,,,,0.3,1108395,0,2018-08-20 00:00:00,0,,,20,,,,23.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.21,12.4,19.7,,0,,,,,1.7,1108395,0,2018-08-21 00:00:00,0,,,21,,,,27,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.22,12.9,17.8,,0,,,,,0,1108395,0.2,2018-08-22 00:00:00,0,,,22,,,,22.6,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,44,VANCOUVER INTL A,,,,8,,1108395.2018.8.23,13.7,17,,19,,,,,0,1108395,1,2018-08-23 00:00:00,0,,,23,,,,20.3,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,35,VANCOUVER INTL A,,,,8,,1108395.2018.8.24,12.3,16,,20,,,,,0,1108395,2,2018-08-24 00:00:00,0,,,24,,,,19.7,,0,BC
-123.18388888888889,49.194722222222225,2018,7.8,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.25,13,14.5,,0,,,,,0,1108395,3.5,2018-08-25 00:00:00,7.8,,,25,,,,16,,0,BC
-123.18388888888889,49.194722222222225,2018,0.8,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.26,13.6,16.4,,0,,,,,0,1108395,1.6,2018-08-26 00:00:00,0.8,,,26,,,,19.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.27,10.8,15.8,,0,,,,,0,1108395,2.2,2018-08-27 00:00:00,0,,,27,,,,20.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.28,10.8,16.4,,0,,,,,0,1108395,1.6,2018-08-28 00:00:00,0,,,28,,,,22,,0,BC
-123.18388888888889,49.194722222222225,2018,0.8,,0,VANCOUVER INTL A,,,,8,,1108395.2018.8.29,14.1,18.2,,0,,,,,0.2,1108395,0,2018-08-29 00:00:00,0.8,,,29,,,,22.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,48,VANCOUVER INTL A,,,,8,,1108395.2018.8.30,14,17.9,,19,,,,,0,1108395,0.1,2018-08-30 00:00:00,0,,,30,,,,21.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,44,VANCOUVER INTL A,,,,8,,1108395.2018.8.31,12.4,17.2,,20,,,,,0,1108395,0.8,2018-08-31 00:00:00,0,,,31,,,,22,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.1,12.6,16,,0,,,,,0,1108395,2,2018-09-01 00:00:00,0,,,1,,,,19.3,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,39,VANCOUVER INTL A,,,,9,,1108395.2018.9.2,10.7,16.1,,29,,,,,0,1108395,1.9,2018-09-02 00:00:00,0,,,2,,,,21.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,56,VANCOUVER INTL A,,,,9,,1108395.2018.9.3,12.5,15.9,,28,,,,,0,1108395,2.1,2018-09-03 00:00:00,0,,,3,,,,19.3,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,9,,1108395.2018.9.4,9.8,15,,30,,,,,0,1108395,3,2018-09-04 00:00:00,0,,,4,,,,20.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.5,9.4,15.7,,0,,,,,0,1108395,2.3,2018-09-05 00:00:00,0,,,5,,,,22,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,9,,1108395.2018.9.6,11.8,19.5,,11,,,,,1.5,1108395,0,2018-09-06 00:00:00,0,,,6,,,,27.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0.8,,37,VANCOUVER INTL A,,,,9,,1108395.2018.9.7,14.2,17.1,,10,,,,,0,1108395,0.9,2018-09-07 00:00:00,0.8,,,7,,,,19.9,,0,BC
-123.18388888888889,49.194722222222225,2018,3,,30,VANCOUVER INTL A,,,,9,,1108395.2018.9.8,13,16.6,,11,,,,,0,1108395,1.4,2018-09-08 00:00:00,3,,,8,,,,20.2,,0,BC
-123.18388888888889,49.194722222222225,2018,7.2,,48,VANCOUVER INTL A,,,,9,,1108395.2018.9.9,13.5,15.2,,11,,,,,0,1108395,2.8,2018-09-09 00:00:00,7.2,,,9,,,,16.8,,0,BC
-123.18388888888889,49.194722222222225,2018,7,,33,VANCOUVER INTL A,,,,9,,1108395.2018.9.10,10.5,14.8,,13,,,,,0,1108395,3.2,2018-09-10 00:00:00,7,,,10,,,,19,,0,BC
-123.18388888888889,49.194722222222225,2018,1.6,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.11,12.8,15.7,,0,,,,,0,1108395,2.3,2018-09-11 00:00:00,1.6,,,11,,,,18.6,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.12,13.2,15.5,,0,,,,T,0,1108395,2.5,2018-09-12 00:00:00,0,,,12,,,T,17.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,32,VANCOUVER INTL A,,,,9,,1108395.2018.9.13,12.2,15.2,,20,,,,T,0,1108395,2.8,2018-09-13 00:00:00,0,,,13,,,T,18.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0.2,,30,VANCOUVER INTL A,,,,9,,1108395.2018.9.14,12.3,15.3,,13,,,,,0,1108395,2.7,2018-09-14 00:00:00,0.2,,,14,,,,18.2,,0,BC
-123.18388888888889,49.194722222222225,2018,7.6,,32,VANCOUVER INTL A,,,,9,,1108395.2018.9.15,11.8,14.5,,9,,,,,0,1108395,3.5,2018-09-15 00:00:00,7.6,,,15,,,,17.2,,0,BC
-123.18388888888889,49.194722222222225,2018,16.6,,46,VANCOUVER INTL A,,,,9,,1108395.2018.9.16,11.5,14.4,,17,,,,,0,1108395,3.6,2018-09-16 00:00:00,16.6,,,16,,,,17.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0.4,,32,VANCOUVER INTL A,,,,9,,1108395.2018.9.17,11.2,13.6,,22,,,,,0,1108395,4.4,2018-09-17 00:00:00,0.4,,,17,,,,15.9,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.18,6.9,11.6,,0,,,,,0,1108395,6.4,2018-09-18 00:00:00,0,,,18,,,,16.2,,0,BC
-123.18388888888889,49.194722222222225,2018,1,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.19,7.9,13.6,,0,,,,,0,1108395,4.4,2018-09-19 00:00:00,1,,,19,,,,19.3,,0,BC
-123.18388888888889,49.194722222222225,2018,8.8,,30,VANCOUVER INTL A,,,,9,,1108395.2018.9.20,10.5,13,,3,,,,,0,1108395,5,2018-09-20 00:00:00,8.8,,,20,,,,15.4,,0,BC
-123.18388888888889,49.194722222222225,2018,23.8,,37,VANCOUVER INTL A,,,,9,,1108395.2018.9.21,11.6,14,,11,,,,,0,1108395,4,2018-09-21 00:00:00,23.8,,,21,,,,16.3,,0,BC
-123.18388888888889,49.194722222222225,2018,15.8,,35,VANCOUVER INTL A,,,,9,,1108395.2018.9.22,12.5,15.6,,20,,,,,0,1108395,2.4,2018-09-22 00:00:00,15.8,,,22,,,,18.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0.2,,32,VANCOUVER INTL A,,,,9,,1108395.2018.9.23,10.1,12.6,,19,,,,,0,1108395,5.4,2018-09-23 00:00:00,0.2,,,23,,,,15.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.24,8.3,12.4,,0,,,,,0,1108395,5.6,2018-09-24 00:00:00,0,,,24,,,,16.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,9,,1108395.2018.9.25,6.1,11.5,,28,,,,,0,1108395,6.5,2018-09-25 00:00:00,0,,,25,,,,16.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.26,7.6,12.2,,0,,,,,0,1108395,5.8,2018-09-26 00:00:00,0,,,26,,,,16.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,9,,1108395.2018.9.27,9,13.1,,29,,,,,0,1108395,4.9,2018-09-27 00:00:00,0,,,27,,,,17.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,32,VANCOUVER INTL A,,,,9,,1108395.2018.9.28,10.9,14.8,,31,,,,,0,1108395,3.2,2018-09-28 00:00:00,0,,,28,,,,18.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0.8,,0,VANCOUVER INTL A,,,,9,,1108395.2018.9.29,8.8,12.8,,0,,,,,0,1108395,5.2,2018-09-29 00:00:00,0.8,,,29,,,,16.7,,0,BC
-123.18388888888889,49.194722222222225,2018,16.2,,37,VANCOUVER INTL A,,,,9,,1108395.2018.9.30,11.3,13.2,,9,,,,,0,1108395,4.8,2018-09-30 00:00:00,16.2,,,30,,,,15.1,,0,BC
-123.18388888888889,49.194722222222225,2018,6.4,,33,VANCOUVER INTL A,,,,10,,1108395.2018.10.1,12.9,15.3,,10,,,,,0,1108395,2.7,2018-10-01 00:00:00,6.4,,,1,,,,17.6,,0,BC
-123.18388888888889,49.194722222222225,2018,0.4,,61,VANCOUVER INTL A,,,,10,,1108395.2018.10.2,5.9,10.3,,27,,,,,0,1108395,7.7,2018-10-02 00:00:00,0.4,,,2,,,,14.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.3,1.6,6,,0,,,,,0,1108395,12,2018-10-03 00:00:00,0,,,3,,,,10.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.4,2.4,7.5,,0,,,,,0,1108395,10.5,2018-10-04 00:00:00,0,,,4,,,,12.5,,0,BC
-123.18388888888889,49.194722222222225,2018,1.2,,33,VANCOUVER INTL A,,,,10,,1108395.2018.10.5,6,9.8,,29,,,,,0,1108395,8.2,2018-10-05 00:00:00,1.2,,,5,,,,13.6,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,39,VANCOUVER INTL A,,,,10,,1108395.2018.10.6,7.9,10.6,,31,,,,,0,1108395,7.4,2018-10-06 00:00:00,0,,,6,,,,13.3,,0,BC
-123.18388888888889,49.194722222222225,2018,6.2,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.7,9.2,11,,0,,,,,0,1108395,7,2018-10-07 00:00:00,6.2,,,7,,,,12.8,,0,BC
-123.18388888888889,49.194722222222225,2018,2.2,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.8,9.7,11.1,,0,,,,,0,1108395,6.9,2018-10-08 00:00:00,2.2,,,8,,,,12.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,33,VANCOUVER INTL A,,,,10,,1108395.2018.10.9,6,10.2,,30,,,,T,0,1108395,7.8,2018-10-09 00:00:00,0,,,9,,,T,14.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.10,6.3,10.2,,0,,,,T,0,1108395,7.8,2018-10-10 00:00:00,0,,,10,,,T,14.1,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.11,5.2,9.5,,0,,,,,0,1108395,8.5,2018-10-11 00:00:00,0,,,11,,,,13.7,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.12,5,10,,0,,,,,0,1108395,8,2018-10-12 00:00:00,0,,,12,,,,14.9,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.13,3.8,9.1,,0,,,,,0,1108395,8.9,2018-10-13 00:00:00,0,,,13,,,,14.3,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.14,1.9,8.2,,0,,,,,0,1108395,9.8,2018-10-14 00:00:00,0,,,14,,,,14.4,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.15,2.8,8.3,,0,,,,,0,1108395,9.7,2018-10-15 00:00:00,0,,,15,,,,13.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.16,3.1,9,,0,,,,,0,1108395,9,2018-10-16 00:00:00,0,,,16,,,,14.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.17,3.1,9.2,,0,,,,,0,1108395,8.8,2018-10-17 00:00:00,0,,,17,,,,15.3,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.18,4.8,9.7,,0,,,,,0,1108395,8.3,2018-10-18 00:00:00,0,,,18,,,,14.6,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.19,4.5,9.7,,0,,,,,0,1108395,8.3,2018-10-19 00:00:00,0,,,19,,,,14.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.20,3.3,8.3,,0,,,,,0,1108395,9.7,2018-10-20 00:00:00,0,,,20,,,,13.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.21,4,9,,0,,,,,0,1108395,9,2018-10-21 00:00:00,0,,,21,,,,14,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.22,2.7,7.4,,0,,,,,0,1108395,10.6,2018-10-22 00:00:00,0,,,22,,,,12,,0,BC
-123.18388888888889,49.194722222222225,2018,0.4,,35,VANCOUVER INTL A,,,,10,,1108395.2018.10.23,3.9,8.1,,11,,,,,0,1108395,9.9,2018-10-23 00:00:00,0.4,,,23,,,,12.3,,0,BC
-123.18388888888889,49.194722222222225,2018,1,,32,VANCOUVER INTL A,,,,10,,1108395.2018.10.24,8.9,11.8,,12,,,,,0,1108395,6.2,2018-10-24 00:00:00,1,,,24,,,,14.6,,0,BC
-123.18388888888889,49.194722222222225,2018,9,,35,VANCOUVER INTL A,,,,10,,1108395.2018.10.25,11.2,12.3,,13,,,,,0,1108395,5.7,2018-10-25 00:00:00,9,,,25,,,,13.3,,0,BC
-123.18388888888889,49.194722222222225,2018,10.8,,48,VANCOUVER INTL A,,,,10,,1108395.2018.10.26,9.3,13.1,,20,,,,,0,1108395,4.9,2018-10-26 00:00:00,10.8,,,26,,,,16.8,,0,BC
-123.18388888888889,49.194722222222225,2018,10.8,,41,VANCOUVER INTL A,,,,10,,1108395.2018.10.27,5.1,9.5,,7,,,,,0,1108395,8.5,2018-10-27 00:00:00,10.8,,,27,,,,13.8,,0,BC
-123.18388888888889,49.194722222222225,2018,24.6,,39,VANCOUVER INTL A,,,,10,,1108395.2018.10.28,8.5,11.5,,17,,,,,0,1108395,6.5,2018-10-28 00:00:00,24.6,,,28,,,,14.4,,0,BC
-123.18388888888889,49.194722222222225,2018,11.8,,0,VANCOUVER INTL A,,,,10,,1108395.2018.10.29,5.9,9.1,,0,,,,,0,1108395,8.9,2018-10-29 00:00:00,11.8,,,29,,,,12.2,,0,BC
-123.18388888888889,49.194722222222225,2018,8.6,,,VANCOUVER INTL A,,,,10,,1108395.2018.10.30,6.9,9.9,,14,98,,,,0,1108395,8.1,2018-10-30 00:00:00,8.6,79,,30,M,,,12.8,,0,BC
-123.18388888888889,49.194722222222225,2018,16.6,,32,VANCOUVER INTL A,,,,10,,1108395.2018.10.31,9,10.1,,7,99,,,,0,1108395,7.9,2018-10-31 00:00:00,16.6,93,,31,,,,11.1,,0,BC
-123.18388888888889,49.194722222222225,2018,27.6,,50,VANCOUVER INTL A,,,,11,,1108395.2018.11.1,10.1,12.6,,16,99,,,,0,1108395,5.4,2018-11-01 00:00:00,27.6,91,,1,,,,15,,0,BC
-123.18388888888889,49.194722222222225,2018,6.6,,54,VANCOUVER INTL A,,,,11,,1108395.2018.11.2,9.5,11.9,,25,97,,,,0,1108395,6.1,2018-11-02 00:00:00,6.6,82,,2,,,,14.3,,0,BC
-123.18388888888889,49.194722222222225,2018,15.6,,45,VANCOUVER INTL A,,,,11,,1108395.2018.11.3,9.8,10.8,,14,97,,,,0,1108395,7.2,2018-11-03 00:00:00,15.6,85,,3,,,,11.7,,0,BC
-123.18388888888889,49.194722222222225,2018,4,,52,VANCOUVER INTL A,,,,11,,1108395.2018.11.4,7.7,10.5,,26,98,,,,0,1108395,7.5,2018-11-04 00:00:00,4,73,,4,,,,13.2,,0,BC
-123.18388888888889,49.194722222222225,2018,0.6,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.5,5.5,9.2,,,98,,,,0,1108395,8.8,2018-11-05 00:00:00,0.6,71,,5,M,,,12.8,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,42,VANCOUVER INTL A,,,,11,,1108395.2018.11.6,5.5,8.8,,27,97,,,T,0,1108395,9.2,2018-11-06 00:00:00,0,72,,6,,,T,12,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.7,2.2,6.2,,,98,,,,0,1108395,11.8,2018-11-07 00:00:00,0,71,,7,M,,,10.2,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.8,2.6,5.8,,,95,,,,0,1108395,12.2,2018-11-08 00:00:00,0,72,,8,M,,,8.9,M,0,BC
-123.18388888888889,49.194722222222225,2018,6.6,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.9,3.9,5.3,,,97,,,,0,1108395,12.7,2018-11-09 00:00:00,6.6,88,,9,M,,,6.6,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.10,2.2,6,,,97,,,,0,1108395,12,2018-11-10 00:00:00,0,75,,10,M,,,9.7,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.11,-0.3,4,,,99,,,,0,1108395,14,2018-11-11 00:00:00,0,77,,11,M,,,8.3,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.12,-0.1,4.7,,,98,,,,0,1108395,13.3,2018-11-12 00:00:00,0,73,,12,M,,,9.4,M,0,BC
-123.18388888888889,49.194722222222225,2018,5.6,,35,VANCOUVER INTL A,,,,11,,1108395.2018.11.13,1.2,6.3,,10,96,,,,0,1108395,11.7,2018-11-13 00:00:00,5.6,58,,13,,,,11.4,,0,BC
-123.18388888888889,49.194722222222225,2018,19.4,,39,VANCOUVER INTL A,,,,11,,1108395.2018.11.14,7.6,10.7,,7,97,,,,0,1108395,7.3,2018-11-14 00:00:00,19.4,84,,14,,,,13.8,,0,BC
-123.18388888888889,49.194722222222225,2018,4.4,,33,VANCOUVER INTL A,,,,11,,1108395.2018.11.15,7.6,9.3,,13,98,,,,0,1108395,8.7,2018-11-15 00:00:00,4.4,84,,15,,,,11,,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.16,3.1,7.4,,,98,,,,0,1108395,10.6,2018-11-16 00:00:00,0,79,,16,M,,,11.6,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.17,-0.7,4.1,,,96,,,,0,1108395,13.9,2018-11-17 00:00:00,0,66,,17,M,,,8.8,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.18,-2.2,2.9,,,98,,,,0,1108395,15.1,2018-11-18 00:00:00,0,69,,18,M,,,7.9,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.19,-1.4,3.7,,,100,,,,0,1108395,14.3,2018-11-19 00:00:00,0,80,,19,M,,,8.7,M,0,BC
-123.18388888888889,49.194722222222225,2018,0,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.20,-0.2,4.7,,,100,,,,0,1108395,13.3,2018-11-20 00:00:00,0,76,,20,M,,,9.5,M,0,BC
-123.18388888888889,49.194722222222225,2018,11.8,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.21,5.6,8.4,,10,96,,,,0,1108395,9.6,2018-11-21 00:00:00,11.8,63,,21,M,,,11.2,,0,BC
-123.18388888888889,49.194722222222225,2018,18.4,,41,VANCOUVER INTL A,,,,11,,1108395.2018.11.22,7,8.6,,9,98,,,,0,1108395,9.4,2018-11-22 00:00:00,18.4,78,,22,,,,10.1,,0,BC
-123.18388888888889,49.194722222222225,2018,7.6,,37,VANCOUVER INTL A,,,,11,,1108395.2018.11.23,5.1,7.5,,13,96,,,,0,1108395,10.5,2018-11-23 00:00:00,7.6,79,,23,,,,9.8,,0,BC
-123.18388888888889,49.194722222222225,2018,0.6,,,VANCOUVER INTL A,,,,11,,1108395.2018.11.24,5.1,6.7,,,96,,,,0,1108395,11.3,2018-11-24 00:00:00,0.6,86,,24,M,,,8.3,M,0,BC
-123.18388888888889,49.194722222222225,2018,4.4,,37,VANCOUVER INTL A,,,,11,,1108395.2018.11.25,4.9,6.7,,7,96,,,,0,1108395,11.3,2018-11-25 00:00:00,4.4,82,,25,,,,8.4,,0,BC
-123.18388888888889,49.194722222222225,2018,46.4,,54,VANCOUVER INTL A,,,,11,,1108395.2018.11.26,7,9.2,,15,96,,,,0,1108395,8.8,2018-11-26 00:00:00,46.4,89,,26,,,,11.3,,0,BC
-123.18388888888889,49.194722222222225,2018,16.6,,50,VANCOUVER INTL A,,,,11,,1108395.2018.11.27,8.7,11.6,,14,96,,,,0,1108395,6.4,2018-11-27 00:00:00,16.6,72,,27,,,,14.5,,0,BC
-123.18388888888889,49.194722222222225,2018,2.6,,33,VANCOUVER INTL A,,,,11,,1108395.2018.11.28,7.2,8.7,,17,96,,,,0,1108395,9.3,2018-11-28 00:00:00,2.6,85,,28,,,,10.2,,0,BC
