"","year","month","yyyymmdd","mintemp","meantemp","maxtemp","totprec","consec","yrmon"
"18231",1949,9,1949-09-27,5,12.5,20,0,7,194909
"18232",1949,9,1949-09-28,7.2,14.7,22.2,0,6,194909
"18233",1949,9,1949-09-29,11.7,17.5,23.3,0,5,194909
"18234",1949,9,1949-09-30,6.1,13.6,21.1,0,4,194909
"18235",1949,10,1949-10-01,5.6,12,18.3,0,3,194910
"18236",1949,10,1949-10-02,0.6,9.2,17.8,0,2,194910
"18237",1949,10,1949-10-03,5.6,9.5,13.3,0.5,1,194910
"18238",1949,10,1949-10-04,4.4,9.4,14.4,1.5,0,194910
"18239",1949,10,1949-10-05,0,4.7,9.4,2.5,0,194910
"18240",1949,10,1949-10-06,-4.4,4.8,13.9,0,2,194910
"18241",1949,10,1949-10-07,-3.9,3.6,11.1,0,1,194910
"18242",1949,10,1949-10-08,1.1,8.1,15,2,0,194910
"18243",1949,10,1949-10-09,3.9,7.3,10.6,3.6,0,194910
"18244",1949,10,1949-10-10,7.2,11.1,15,0,16,194910
"18245",1949,10,1949-10-11,7.2,13.3,19.4,0,15,194910
"18246",1949,10,1949-10-12,0,8.1,16.1,0,14,194910
"18247",1949,10,1949-10-13,0.6,7,13.3,0,13,194910
"18248",1949,10,1949-10-14,5,9.2,13.3,0,12,194910
"18249",1949,10,1949-10-15,0.6,8.1,15.6,0,11,194910
"18250",1949,10,1949-10-16,-2.2,6.4,15,0,10,194910
"18251",1949,10,1949-10-17,0,5,10,0,9,194910
"18252",1949,10,1949-10-18,-6.1,0.6,7.2,0,8,194910
"18253",1949,10,1949-10-19,-5.6,0,5.6,0,7,194910
"18254",1949,10,1949-10-20,-3.9,2.2,8.3,0,6,194910
"18255",1949,10,1949-10-21,-2.8,3.6,10,0,5,194910
"18256",1949,10,1949-10-22,-1.1,5.6,12.2,0,4,194910
"18257",1949,10,1949-10-23,2.2,6.4,10.6,0,3,194910
"18258",1949,10,1949-10-24,1.7,6.7,11.7,0,2,194910
"18259",1949,10,1949-10-25,2.8,5.6,8.3,0,1,194910
"18260",1949,10,1949-10-26,1.7,7.8,13.9,1,0,194910
"18261",1949,10,1949-10-27,1.7,8.1,14.4,2.3,0,194910
"18262",1949,10,1949-10-28,1.7,9.2,16.7,0,10,194910
"18263",1949,10,1949-10-29,-1.1,6.1,13.3,0,9,194910
"18264",1949,10,1949-10-30,-0.6,6.4,13.3,0,8,194910
"18265",1949,10,1949-10-31,-1.1,7.3,15.6,0,7,194910
"18266",1949,11,1949-11-01,-1.7,4.7,11.1,0,6,194911
"18267",1949,11,1949-11-02,0.6,4.2,7.8,0,5,194911
"18268",1949,11,1949-11-03,1.7,3.7,5.6,0,4,194911
"18269",1949,11,1949-11-04,2.2,4.5,6.7,0,3,194911
"18270",1949,11,1949-11-05,1.1,3.4,5.6,0,2,194911
"18271",1949,11,1949-11-06,1.1,3.1,5,0,1,194911
"18272",1949,11,1949-11-07,1.1,4.5,7.8,1.5,0,194911
"18273",1949,11,1949-11-08,2.2,5.8,9.4,0.3,2,194911
"18274",1949,11,1949-11-09,0,3.6,7.2,0.3,1,194911
"18275",1949,11,1949-11-10,2.8,6.7,10.6,1,0,194911
"18276",1949,11,1949-11-11,2.8,5.9,8.9,1.8,0,194911
"18277",1949,11,1949-11-12,3.3,7.8,12.2,0,1,194911
"18278",1949,11,1949-11-13,4.4,6.7,8.9,1.8,0,194911
"18279",1949,11,1949-11-14,0,6.4,12.8,0,9,194911
"18280",1949,11,1949-11-15,1.1,5.6,10,0,8,194911
"18281",1949,11,1949-11-16,0.6,3.9,7.2,0,7,194911
"18282",1949,11,1949-11-17,2.8,6.4,10,0,6,194911
"18283",1949,11,1949-11-18,-1.1,4.8,10.6,0,5,194911
"18284",1949,11,1949-11-19,0.6,3.7,6.7,0,4,194911
"18285",1949,11,1949-11-20,-3.9,0.9,5.6,0,3,194911
"18286",1949,11,1949-11-21,0,2.2,4.4,0.3,2,194911
"18287",1949,11,1949-11-22,2.2,4.2,6.1,0,1,194911
"18288",1949,11,1949-11-23,1.7,3.9,6.1,3.6,0,194911
"18289",1949,11,1949-11-24,2.8,5.6,8.3,1.5,0,194911
"18290",1949,11,1949-11-25,2.2,7.5,12.8,0,1,194911
"18291",1949,11,1949-11-26,5,8.9,12.8,8.6,0,194911
"18292",1949,11,1949-11-27,2.2,7.5,12.8,0,2,194911
"18293",1949,11,1949-11-28,0,5.9,11.7,0,1,194911
"18294",1949,11,1949-11-29,1.1,4.5,7.8,1,0,194911
"18295",1949,11,1949-11-30,2.8,5.6,8.3,0,1,194911
"18296",1949,12,1949-12-01,0,5.3,10.6,12.2,0,194912
"18297",1949,12,1949-12-02,-5.6,2.5,10.6,0,12,194912
"18298",1949,12,1949-12-03,0,3.4,6.7,0.5,11,194912
"18299",1949,12,1949-12-04,-3.3,0.6,4.4,0,10,194912
"18300",1949,12,1949-12-05,-1.1,1.7,4.4,0,9,194912
"18301",1949,12,1949-12-06,-5,0.6,6.1,0,8,194912
"18302",1949,12,1949-12-07,-3.9,0,3.9,0,7,194912
"18303",1949,12,1949-12-08,-3.3,-0.6,2.2,0,6,194912
"18304",1949,12,1949-12-09,-9.4,-3.9,1.7,0.8,5,194912
"18305",1949,12,1949-12-10,-12.8,-5,2.8,0,4,194912
"18306",1949,12,1949-12-11,-3.3,-1.7,0,0,3,194912
"18307",1949,12,1949-12-12,-4.4,-2.8,-1.1,0,2,194912
"18308",1949,12,1949-12-13,-3.9,-2.3,-0.6,0,1,194912
"18309",1949,12,1949-12-14,-2.2,-0.6,1.1,4.3,0,194912
"18310",1949,12,1949-12-15,-1.1,0.6,2.2,0,1,194912
"18311",1949,12,1949-12-16,-2.8,0.8,4.4,2.5,0,194912
"18312",1949,12,1949-12-17,-8.3,-2,4.4,4.6,0,194912
"18313",1949,12,1949-12-18,-15.6,-7.8,0,1.3,0,194912
"18314",1949,12,1949-12-19,-17.8,-12.8,-7.8,0,4,194912
"18315",1949,12,1949-12-20,-12.2,-8.3,-4.4,0.3,3,194912
"18316",1949,12,1949-12-21,-11.1,-6.4,-1.7,0.5,2,194912
"18317",1949,12,1949-12-22,-5.6,-1.2,3.3,0.8,1,194912
"18318",1949,12,1949-12-23,-5,-0.9,3.3,13.2,0,194912
"18319",1949,12,1949-12-24,-11.1,-5,1.1,3.3,0,194912
"18320",1949,12,1949-12-25,-8.3,-3.6,1.1,0.5,1,194912
"18321",1949,12,1949-12-26,-3.3,-0.6,2.2,16.5,0,194912
"18322",1949,12,1949-12-27,-5.6,-3.7,-1.7,22.4,0,194912
"18323",1949,12,1949-12-28,-9.4,-0.8,7.8,0,6,194912
"18324",1949,12,1949-12-29,-10,-0.6,8.9,0,5,194912
"18325",1949,12,1949-12-30,-16.1,-10.3,-4.4,0,4,194912
"18326",1949,12,1949-12-31,-13.9,-6.1,1.7,0,3,194912
"18327",1950,1,1950-01-01,-23.3,-14.7,-6.1,0,2,195001
"18328",1950,1,1950-01-02,-27.8,-23.6,-19.4,0,1,195001
"18329",1950,1,1950-01-03,-25,-21.4,-17.8,2,0,195001
"18330",1950,1,1950-01-04,-20,-16.4,-12.8,0.8,1,195001
"18331",1950,1,1950-01-05,-13.9,-11.4,-8.9,3,0,195001
"18332",1950,1,1950-01-06,-12.2,-9.7,-7.2,0.8,2,195001
"18333",1950,1,1950-01-07,-8.3,-5,-1.7,0,1,195001
"18334",1950,1,1950-01-08,-10,-7,-3.9,1.3,0,195001
"18335",1950,1,1950-01-09,-9.4,-6.7,-3.9,0,2,195001
"18336",1950,1,1950-01-10,-10,-6.4,-2.8,0,1,195001
"18337",1950,1,1950-01-11,-16.1,-12.2,-8.3,1.5,0,195001
"18338",1950,1,1950-01-12,-25.6,-19.2,-12.8,1.3,0,195001
"18339",1950,1,1950-01-13,-22.2,-20,-17.8,1,0,195001
"18340",1950,1,1950-01-14,-26.1,-21.1,-16.1,1.8,0,195001
"18341",1950,1,1950-01-15,-25,-22.5,-20,1.3,0,195001
"18342",1950,1,1950-01-16,-27.8,-23.4,-18.9,1,0,195001
"18343",1950,1,1950-01-17,-27.8,-23.6,-19.4,0.5,2,195001
"18344",1950,1,1950-01-18,-21.7,-20.3,-18.9,0,1,195001
"18345",1950,1,1950-01-19,-17.8,-12.8,-7.8,3.3,0,195001
"18346",1950,1,1950-01-20,-8.9,-5.6,-2.2,1,0,195001
"18347",1950,1,1950-01-21,-2.8,-0.6,1.7,0,22,195001
"18348",1950,1,1950-01-22,-8.9,-1.1,6.7,0,21,195001
"18349",1950,1,1950-01-23,-24.4,-13.9,-3.3,0,20,195001
"18350",1950,1,1950-01-24,-31.1,-25.9,-20.6,0,19,195001
"18351",1950,1,1950-01-25,-24.4,-23.1,-21.7,0.5,18,195001
"18352",1950,1,1950-01-26,-20.6,-18.7,-16.7,0.8,17,195001
"18353",1950,1,1950-01-27,-29.4,-21.1,-12.8,0,16,195001
"18354",1950,1,1950-01-28,-28.3,-20,-11.7,0,15,195001
"18355",1950,1,1950-01-29,-26.7,-20.6,-14.4,0,14,195001
"18356",1950,1,1950-01-30,-26.7,-19.8,-12.8,0,13,195001
"18357",1950,1,1950-01-31,-23.3,-18.9,-14.4,0,12,195001
"18358",1950,2,1950-02-01,-24.4,-18.1,-11.7,0,11,195002
"18359",1950,2,1950-02-02,-27.8,-19.8,-11.7,0,10,195002
"18360",1950,2,1950-02-03,-17.8,-14.2,-10.6,0,9,195002
"18361",1950,2,1950-02-04,-9.4,-5.3,-1.1,0,8,195002
"18362",1950,2,1950-02-05,-4.4,2,8.3,0,7,195002
"18363",1950,2,1950-02-06,-2.2,3.4,8.9,0.3,6,195002
"18364",1950,2,1950-02-07,-2.2,1.7,5.6,0,5,195002
"18365",1950,2,1950-02-08,-5,1.7,8.3,0,4,195002
"18366",1950,2,1950-02-09,-5.6,-2,1.7,0,3,195002
"18367",1950,2,1950-02-10,-3.3,-1.4,0.6,0.8,2,195002
"18368",1950,2,1950-02-11,-5.6,-0.9,3.9,0,1,195002
"18369",1950,2,1950-02-12,-1.7,-0.3,1.1,3.6,0,195002
"18370",1950,2,1950-02-13,0,2.2,4.4,0,7,195002
"18371",1950,2,1950-02-14,0.6,2.8,5,0,6,195002
"18372",1950,2,1950-02-15,1.1,3.1,5,0,5,195002
"18373",1950,2,1950-02-16,-2.2,3.4,8.9,0,4,195002
"18374",1950,2,1950-02-17,-0.6,1.9,4.4,0,3,195002
"18375",1950,2,1950-02-18,-1.1,3.4,7.8,0,2,195002
"18376",1950,2,1950-02-19,-7.8,0.6,8.9,0,1,195002
"18377",1950,2,1950-02-20,-5,1.7,8.3,1.3,0,195002
"18378",1950,2,1950-02-21,-0.6,1.1,2.8,6.4,0,195002
"18379",1950,2,1950-02-22,-5,1.1,7.2,0,1,195002
"18380",1950,2,1950-02-23,-1.7,0.3,2.2,3.6,0,195002
"18381",1950,2,1950-02-24,0,4.2,8.3,2,0,195002
"18382",1950,2,1950-02-25,1.1,3.1,5,6.1,0,195002
"18383",1950,2,1950-02-26,-1.1,3.4,7.8,1,0,195002
"18384",1950,2,1950-02-27,-7.8,0,7.8,0,4,195002
"18385",1950,2,1950-02-28,-10.6,-3.9,2.8,0,3,195002
"18386",1950,3,1950-03-01,-7.8,-1.7,4.4,0,2,195003
"18387",1950,3,1950-03-02,1.1,3.6,6.1,0,1,195003
"18388",1950,3,1950-03-03,2.2,6.4,10.6,1,0,195003
"18389",1950,3,1950-03-04,0,5,10,4.6,0,195003
"18390",1950,3,1950-03-05,0,1.7,3.3,3,0,195003
"18391",1950,3,1950-03-06,-4.4,1.7,7.8,0,2,195003
"18392",1950,3,1950-03-07,-5,1.1,7.2,0,1,195003
"18393",1950,3,1950-03-08,-2.2,-0.3,1.7,7.6,0,195003
"18394",1950,3,1950-03-09,-3.9,-0.9,2.2,4.6,0,195003
"18395",1950,3,1950-03-10,-12.2,-5.3,1.7,0,6,195003
"18396",1950,3,1950-03-11,-15.6,-7.5,0.6,0,5,195003
"18397",1950,3,1950-03-12,-10.6,-5.3,0,0,4,195003
"18398",1950,3,1950-03-13,-10,-5,0,0,3,195003
"18399",1950,3,1950-03-14,-5,-0.6,3.9,0,2,195003
"18400",1950,3,1950-03-15,1.7,3.7,5.6,0,1,195003
"18401",1950,3,1950-03-16,1.1,4.7,8.3,1.8,0,195003
"18402",1950,3,1950-03-17,-1.1,1.7,4.4,4.6,0,195003
"18403",1950,3,1950-03-18,-0.6,3.9,8.3,2,0,195003
"18404",1950,3,1950-03-19,-3.3,3.4,10,0,2,195003
"18405",1950,3,1950-03-20,0.6,5,9.4,0,1,195003
"18406",1950,3,1950-03-21,0.6,5.9,11.1,1,0,195003
"18407",1950,3,1950-03-22,-4.4,3.1,10.6,0,11,195003
"18408",1950,3,1950-03-23,0.6,3.7,6.7,0,10,195003
"18409",1950,3,1950-03-24,-2.2,4.2,10.6,0,9,195003
"18410",1950,3,1950-03-25,-1.7,4.5,10.6,0,8,195003
"18411",1950,3,1950-03-26,1.1,6.1,11.1,0,7,195003
"18412",1950,3,1950-03-27,3.3,7.5,11.7,0,6,195003
"18413",1950,3,1950-03-28,-3.9,3.6,11.1,0,5,195003
"18414",1950,3,1950-03-29,1.7,5.3,8.9,0,4,195003
"18415",1950,3,1950-03-30,-2.8,3.9,10.6,0,3,195003
"18416",1950,3,1950-03-31,0,2.8,5.6,0,2,195003
"18417",1950,4,1950-04-01,1.7,7,12.2,0,1,195004
"18418",1950,4,1950-04-02,-1.1,4.2,9.4,1.3,0,195004
"18419",1950,4,1950-04-03,-3.9,3.6,11.1,0,2,195004
"18420",1950,4,1950-04-04,-1.1,6.4,13.9,0,1,195004
"18421",1950,4,1950-04-05,3.3,8.6,13.9,3,0,195004
"18422",1950,4,1950-04-06,-2.8,1.4,5.6,17.3,0,195004
"18423",1950,4,1950-04-07,-1.1,4.2,9.4,0,5,195004
"18424",1950,4,1950-04-08,-1.7,5.3,12.2,0,4,195004
"18425",1950,4,1950-04-09,-0.6,4.7,10,0,3,195004
"18426",1950,4,1950-04-10,4.4,9.4,14.4,0,2,195004
"18427",1950,4,1950-04-11,6.1,10.9,15.6,0,1,195004
"18428",1950,4,1950-04-12,3.3,8.3,13.3,5.1,0,195004
"18429",1950,4,1950-04-13,-1.1,7.3,15.6,0,3,195004
"18430",1950,4,1950-04-14,5,8.9,12.8,0,2,195004
"18431",1950,4,1950-04-15,4.4,10,15.6,0,1,195004
"18432",1950,4,1950-04-16,3.3,10,16.7,1.5,0,195004
"18433",1950,4,1950-04-17,-2.2,5.9,13.9,0,7,195004
"18434",1950,4,1950-04-18,1.7,8.7,15.6,0,6,195004
"18435",1950,4,1950-04-19,3.3,9.5,15.6,0,5,195004
"18436",1950,4,1950-04-20,1.1,10.6,20,0,4,195004
"18437",1950,4,1950-04-21,2.8,7.3,11.7,0,3,195004
"18438",1950,4,1950-04-22,2.8,8.1,13.3,0.5,2,195004
"18439",1950,4,1950-04-23,-2.8,4.5,11.7,0,1,195004
"18440",1950,4,1950-04-24,2.2,7.8,13.3,1.5,0,195004
"18441",1950,4,1950-04-25,-1.7,4.7,11.1,3.8,0,195004
"18442",1950,4,1950-04-26,2.2,6.7,11.1,4.6,0,195004
"18443",1950,4,1950-04-27,2.8,7.3,11.7,1.5,0,195004
"18444",1950,4,1950-04-28,-0.6,7.5,15.6,0,4,195004
"18445",1950,4,1950-04-29,0,8.6,17.2,0,3,195004
"18446",1950,4,1950-04-30,7.2,13.1,18.9,0,2,195004
"18447",1950,5,1950-05-01,5.6,9.5,13.3,0.8,1,195005
"18448",1950,5,1950-05-02,0,6.4,12.8,5.6,0,195005
"18449",1950,5,1950-05-03,2.2,9.5,16.7,0,13,195005
"18450",1950,5,1950-05-04,5,7.5,10,0.8,12,195005
"18451",1950,5,1950-05-05,2.8,7.5,12.2,0,11,195005
"18452",1950,5,1950-05-06,1.7,8.4,15,0,10,195005
"18453",1950,5,1950-05-07,2.8,6.4,10,0,9,195005
"18454",1950,5,1950-05-08,5,12.2,19.4,0,8,195005
"18455",1950,5,1950-05-09,6.7,13.4,20,0,7,195005
"18456",1950,5,1950-05-10,5.6,14.5,23.3,0,6,195005
"18457",1950,5,1950-05-11,6.7,15,23.3,0,5,195005
"18458",1950,5,1950-05-12,6.1,14.7,23.3,0,4,195005
"18459",1950,5,1950-05-13,6.1,15,23.9,0,3,195005
"18460",1950,5,1950-05-14,7.2,13.6,20,0,2,195005
"18461",1950,5,1950-05-15,5,12.5,20,0,1,195005
"18462",1950,5,1950-05-16,6.1,12.5,18.9,3.8,0,195005
"18463",1950,5,1950-05-17,3.3,8.9,14.4,0.5,28,195005
"18464",1950,5,1950-05-18,0,6.7,13.3,0,27,195005
"18465",1950,5,1950-05-19,6.1,11.7,17.2,0,26,195005
"18466",1950,5,1950-05-20,12.2,16.1,20,0.5,25,195005
"18467",1950,5,1950-05-21,4.4,13.1,21.7,0,24,195005
"18468",1950,5,1950-05-22,2.8,8.4,13.9,0,23,195005
"18469",1950,5,1950-05-23,0.6,9.2,17.8,0,22,195005
"18470",1950,5,1950-05-24,2.2,10.6,18.9,0,21,195005
"18471",1950,5,1950-05-25,7.8,16.4,25,0,20,195005
"18472",1950,5,1950-05-26,12.8,17,21.1,0,19,195005
"18473",1950,5,1950-05-27,4.4,12.2,20,0,18,195005
"18474",1950,5,1950-05-28,7.8,13.4,18.9,0,17,195005
"18475",1950,5,1950-05-29,6.7,12.5,18.3,0,16,195005
"18476",1950,5,1950-05-30,2.8,11.4,20,0,15,195005
"18477",1950,5,1950-05-31,10,15.6,21.1,0,14,195005
"18478",1950,6,1950-06-01,3.3,12.2,21.1,0,13,195006
"18479",1950,6,1950-06-02,5.6,13.9,22.2,0,12,195006
"18480",1950,6,1950-06-03,12.8,20.6,28.3,0,11,195006
"18481",1950,6,1950-06-04,8.3,17.8,27.2,0,10,195006
"18482",1950,6,1950-06-05,12.2,20,27.8,0,9,195006
"18483",1950,6,1950-06-06,4.4,12.2,20,0,8,195006
"18484",1950,6,1950-06-07,10.6,15.6,20.6,0,7,195006
"18485",1950,6,1950-06-08,10.6,14.8,18.9,0,6,195006
"18486",1950,6,1950-06-09,10.6,15.6,20.6,0,5,195006
"18487",1950,6,1950-06-10,6.1,15.6,25,0,4,195006
"18488",1950,6,1950-06-11,8.9,19.2,29.4,0,3,195006
"18489",1950,6,1950-06-12,14.4,20.6,26.7,0,2,195006
"18490",1950,6,1950-06-13,12.8,20.3,27.8,0,1,195006
"18491",1950,6,1950-06-14,13.3,17.5,21.7,2.3,0,195006
"18492",1950,6,1950-06-15,13.3,19.2,25,3.8,0,195006
"18493",1950,6,1950-06-16,10.6,20,29.4,0,2,195006
"18494",1950,6,1950-06-17,13.3,18.9,24.4,0,1,195006
"18495",1950,6,1950-06-18,12.2,19.5,26.7,2,0,195006
"18496",1950,6,1950-06-19,12.2,20.3,28.3,0,20,195006
"18497",1950,6,1950-06-20,14.4,21.9,29.4,0,19,195006
"18498",1950,6,1950-06-21,16.7,20.6,24.4,0,18,195006
"18499",1950,6,1950-06-22,12.8,16.7,20.6,0,17,195006
"18500",1950,6,1950-06-23,10,15.9,21.7,0.3,16,195006
"18501",1950,6,1950-06-24,10,17,23.9,0,15,195006
"18502",1950,6,1950-06-25,11.7,18.7,25.6,0,14,195006
"18503",1950,6,1950-06-26,11.1,18.6,26.1,0,13,195006
"18504",1950,6,1950-06-27,10,18.1,26.1,0,12,195006
"18505",1950,6,1950-06-28,15,21.4,27.8,0,11,195006
"18506",1950,6,1950-06-29,16.7,23.1,29.4,0,10,195006
"18507",1950,6,1950-06-30,13.9,22.5,31.1,0,9,195006
"18508",1950,7,1950-07-01,13.3,22.2,31.1,0,8,195007
"18509",1950,7,1950-07-02,15,22.8,30.6,0,7,195007
"18510",1950,7,1950-07-03,13.3,22.5,31.7,0,6,195007
"18511",1950,7,1950-07-04,15,23.4,31.7,0,5,195007
"18512",1950,7,1950-07-05,14.4,23.9,33.3,0,4,195007
"18513",1950,7,1950-07-06,13.3,22.2,31.1,0,3,195007
"18514",1950,7,1950-07-07,10.6,19.2,27.8,0,2,195007
"18515",1950,7,1950-07-08,13.9,19.5,25,0,1,195007
"18516",1950,7,1950-07-09,8.3,16.1,23.9,1,0,195007
"18517",1950,7,1950-07-10,10.6,17.5,24.4,1.8,0,195007
"18518",1950,7,1950-07-11,10.6,16.7,22.8,0,3,195007
"18519",1950,7,1950-07-12,11.7,20,28.3,0,2,195007
"18520",1950,7,1950-07-13,15.6,22,28.3,0.3,1,195007
"18521",1950,7,1950-07-14,14.4,20.3,26.1,4.8,0,195007
"18522",1950,7,1950-07-15,10,15.6,21.1,0.8,4,195007
"18523",1950,7,1950-07-16,11.1,18.4,25.6,0,3,195007
"18524",1950,7,1950-07-17,11.1,20,28.9,0,2,195007
"18525",1950,7,1950-07-18,13.3,20.3,27.2,0.3,1,195007
"18526",1950,7,1950-07-19,12.8,20.3,27.8,2.3,0,195007
"18527",1950,7,1950-07-20,11.7,19.8,27.8,0,8,195007
"18528",1950,7,1950-07-21,11.1,20,28.9,0,7,195007
"18529",1950,7,1950-07-22,13.3,21.4,29.4,0,6,195007
"18530",1950,7,1950-07-23,12.8,22.5,32.2,0,5,195007
"18531",1950,7,1950-07-24,15.6,24.8,33.9,0,4,195007
"18532",1950,7,1950-07-25,15.6,25,34.4,0,3,195007
"18533",1950,7,1950-07-26,15,24.2,33.3,0,2,195007
"18534",1950,7,1950-07-27,13.9,19.8,25.6,0,1,195007
"18535",1950,7,1950-07-28,10,13.4,16.7,37.6,0,195007
"18536",1950,7,1950-07-29,11.1,16.7,22.2,0,7,195007
"18537",1950,7,1950-07-30,12.2,19.2,26.1,0,6,195007
"18538",1950,7,1950-07-31,11.7,19.8,27.8,0,5,195007
"18539",1950,8,1950-08-01,9.4,21.4,33.3,0,4,195008
"18540",1950,8,1950-08-02,10.6,20.3,30,0,3,195008
"18541",1950,8,1950-08-03,10.6,19.5,28.3,0,2,195008
"18542",1950,8,1950-08-04,5,15,25,0,1,195008
"18543",1950,8,1950-08-05,12.8,19.5,26.1,1,0,195008
"18544",1950,8,1950-08-06,8.9,17.3,25.6,0,8,195008
"18545",1950,8,1950-08-07,5,14.7,24.4,0,7,195008
"18546",1950,8,1950-08-08,6.1,15.6,25,0,6,195008
"18547",1950,8,1950-08-09,13.3,19.7,26.1,0,5,195008
"18548",1950,8,1950-08-10,12.2,19.5,26.7,0,4,195008
"18549",1950,8,1950-08-11,11.7,19.5,27.2,0,3,195008
"18550",1950,8,1950-08-12,11.7,20.3,28.9,0,2,195008
"18551",1950,8,1950-08-13,12.8,20.6,28.3,0,1,195008
"18552",1950,8,1950-08-14,14.4,20.6,26.7,4.1,0,195008
"18553",1950,8,1950-08-15,8.3,16.1,23.9,0.3,7,195008
"18554",1950,8,1950-08-16,9.4,17.2,25,0,6,195008
"18555",1950,8,1950-08-17,12.8,19.2,25.6,0,5,195008
"18556",1950,8,1950-08-18,11.1,17.5,23.9,0,4,195008
"18557",1950,8,1950-08-19,12.8,20.9,28.9,0,3,195008
"18558",1950,8,1950-08-20,12.2,21.4,30.6,0,2,195008
"18559",1950,8,1950-08-21,13.9,21.7,29.4,0,1,195008
"18560",1950,8,1950-08-22,13.3,22,30.6,16,0,195008
"18561",1950,8,1950-08-23,12.2,17.8,23.3,1,0,195008
"18562",1950,8,1950-08-24,10,17.8,25.6,0.3,31,195008
"18563",1950,8,1950-08-25,10.6,18.7,26.7,0,30,195008
"18564",1950,8,1950-08-26,8.9,18.6,28.3,0,29,195008
"18565",1950,8,1950-08-27,8.3,18.9,29.4,0,28,195008
"18566",1950,8,1950-08-28,10.6,18.1,25.6,0,27,195008
"18567",1950,8,1950-08-29,8.9,18.6,28.3,0,26,195008
"18568",1950,8,1950-08-30,10,18.6,27.2,0,25,195008
"18569",1950,8,1950-08-31,13.9,21.4,28.9,0,24,195008
"18570",1950,9,1950-09-01,11.7,20.6,29.4,0,23,195009
"18571",1950,9,1950-09-02,11.1,20.3,29.4,0,22,195009
"18572",1950,9,1950-09-03,13.3,22.2,31.1,0,21,195009
"18573",1950,9,1950-09-04,6.7,17,27.2,0,20,195009
"18574",1950,9,1950-09-05,10,18.1,26.1,0,19,195009
"18575",1950,9,1950-09-06,6.7,17,27.2,0,18,195009
"18576",1950,9,1950-09-07,5,14.2,23.3,0,17,195009
"18577",1950,9,1950-09-08,6.1,15.3,24.4,0,16,195009
"18578",1950,9,1950-09-09,5.6,15.6,25.6,0,15,195009
"18579",1950,9,1950-09-10,5.6,15.3,25,0,14,195009
"18580",1950,9,1950-09-11,6.7,16.2,25.6,0,13,195009
"18581",1950,9,1950-09-12,7.2,16.7,26.1,0,12,195009
"18582",1950,9,1950-09-13,7.8,17,26.1,0,11,195009
"18583",1950,9,1950-09-14,6.7,15.3,23.9,0,10,195009
"18584",1950,9,1950-09-15,6.7,15.3,23.9,0,9,195009
"18585",1950,9,1950-09-16,6.1,15.9,25.6,0,8,195009
"18586",1950,9,1950-09-17,5.6,15,24.4,0,7,195009
"18587",1950,9,1950-09-18,6.7,15,23.3,0,6,195009
"18588",1950,9,1950-09-19,7.2,16.4,25.6,0,5,195009
"18589",1950,9,1950-09-20,7.2,15.6,23.9,0,4,195009
"18590",1950,9,1950-09-21,6.7,15.6,24.4,0,3,195009
"18591",1950,9,1950-09-22,7.2,16.4,25.6,0,2,195009
"18592",1950,9,1950-09-23,10,17.5,25,0,1,195009
"18593",1950,9,1950-09-24,11.1,16.4,21.7,11.7,0,195009
"18594",1950,9,1950-09-25,7.2,13.3,19.4,1,0,195009
"18595",1950,9,1950-09-26,5.6,10.6,15.6,4.1,0,195009
"18596",1950,9,1950-09-27,2.8,9.8,16.7,0,6,195009
"18597",1950,9,1950-09-28,0,7.8,15.6,0,5,195009
"18598",1950,9,1950-09-29,-1.1,7.3,15.6,0,4,195009
"18599",1950,9,1950-09-30,2.2,8.6,15,0,3,195009
"18600",1950,10,1950-10-01,3.3,8.1,12.8,0,2,195010
"18601",1950,10,1950-10-02,-2.2,4.8,11.7,0,1,195010
"18602",1950,10,1950-10-03,2.2,6.4,10.6,1.5,0,195010
"18603",1950,10,1950-10-04,6.7,8.7,10.6,1.3,0,195010
"18604",1950,10,1950-10-05,3.3,7.2,11.1,1,0,195010
"18605",1950,10,1950-10-06,6.1,11.7,17.2,1.8,0,195010
"18606",1950,10,1950-10-07,7.8,12,16.1,1.5,0,195010
"18607",1950,10,1950-10-08,2.2,6.7,11.1,0,1,195010
"18608",1950,10,1950-10-09,6.1,9.2,12.2,1.3,0,195010
"18609",1950,10,1950-10-10,5.6,12,18.3,0,1,195010
"18610",1950,10,1950-10-11,5,10.3,15.6,1.3,0,195010
"18611",1950,10,1950-10-12,6.1,10.3,14.4,0,1,195010
"18612",1950,10,1950-10-13,8.3,11.7,15,2.8,0,195010
"18613",1950,10,1950-10-14,2.2,8.3,14.4,0,4,195010
"18614",1950,10,1950-10-15,0,7,13.9,0,3,195010
"18615",1950,10,1950-10-16,1.1,5,8.9,0,2,195010
"18616",1950,10,1950-10-17,4.4,5.8,7.2,0.8,1,195010
"18617",1950,10,1950-10-18,5.6,7.3,8.9,5.3,0,195010
"18618",1950,10,1950-10-19,4.4,9.4,14.4,2.8,0,195010
"18619",1950,10,1950-10-20,4.4,8.1,11.7,0,6,195010
"18620",1950,10,1950-10-21,-1.1,4.8,10.6,0,5,195010
"18621",1950,10,1950-10-22,0,5,10,0,4,195010
"18622",1950,10,1950-10-23,1.1,7,12.8,0,3,195010
"18623",1950,10,1950-10-24,3.9,8.9,13.9,0,2,195010
"18624",1950,10,1950-10-25,2.8,9.5,16.1,0,1,195010
"18625",1950,10,1950-10-26,3.9,9.5,15,7.9,0,195010
