"Year","DayOfYear","variable","value","Percentile_90","Temp_Higher","streak","Heatwave","daily_max_temp","station","Temp_Diff"
1958,"08-25","Max_Temp_Year",36.1,30.7,"Higher",7,"Heatwave",36.1,"Kelowna",NA
1960,"04-03","Max_Temp_Year",20,17.5,"Higher",4,"Heatwave",20,"Kelowna",NA
1960,"04-04","Max_Temp_Year",21.7,17.8,"Higher",4,"Heatwave",21.7,"Kelowna",NA
1960,"04-05","Max_Temp_Year",19.4,17.8,"Higher",4,"Heatwave",19.4,"Kelowna",NA
1960,"04-06","Max_Temp_Year",20,18.2,"Higher",4,"Heatwave",20,"Kelowna",NA
1961,"05-31","Max_Temp_Year",29.4,28.3,"Higher",4,"Heatwave",29.4,"Kelowna",NA
1961,"06-01","Max_Temp_Year",30.6,28.7,"Higher",4,"Heatwave",30.6,"Kelowna",NA
1961,"06-02","Max_Temp_Year",31.1,28.75,"Higher",4,"Heatwave",31.1,"Kelowna",NA
1961,"06-03","Max_Temp_Year",32.2,28.9,"Higher",4,"Heatwave",32.2,"Kelowna",NA
1961,"06-15","Max_Temp_Year",30.6,29.8,"Higher",5,"Heatwave",30.6,"Kelowna",NA
1961,"06-16","Max_Temp_Year",31.7,30,"Higher",5,"Heatwave",31.7,"Kelowna",NA
1961,"06-17","Max_Temp_Year",31.7,30,"Higher",5,"Heatwave",31.7,"Kelowna",NA
1961,"06-18","Max_Temp_Year",32.8,30,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1961,"06-19","Max_Temp_Year",32.8,30.2,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1961,"06-23","Max_Temp_Year",33.3,30.77,"Higher",3,"Heatwave",33.3,"Kelowna",NA
1961,"06-24","Max_Temp_Year",32.2,31.1,"Higher",3,"Heatwave",32.2,"Kelowna",NA
1961,"06-25","Max_Temp_Year",31.7,31.1,"Higher",3,"Heatwave",31.7,"Kelowna",NA
1961,"07-20","Max_Temp_Year",35,34,"Higher",3,"Heatwave",35,"Kelowna",NA
1961,"07-21","Max_Temp_Year",35,34.2,"Higher",3,"Heatwave",35,"Kelowna",NA
1961,"07-22","Max_Temp_Year",34.4,34.2,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1961,"08-02","Max_Temp_Year",34.4,33.9,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1961,"08-03","Max_Temp_Year",35,33.9,"Higher",3,"Heatwave",35,"Kelowna",NA
1961,"08-04","Max_Temp_Year",35,33.9,"Higher",3,"Heatwave",35,"Kelowna",NA
1961,"08-21","Max_Temp_Year",31.7,31.5,"Higher",3,"Heatwave",31.7,"Kelowna",NA
1961,"08-22","Max_Temp_Year",31.7,31.2,"Higher",3,"Heatwave",31.7,"Kelowna",NA
1961,"08-23","Max_Temp_Year",31.7,31.1,"Higher",3,"Heatwave",31.7,"Kelowna",NA
1962,"04-17","Max_Temp_Year",21.1,20.5,"Higher",3,"Heatwave",21.1,"Kelowna",NA
1962,"04-18","Max_Temp_Year",22.8,20.6,"Higher",3,"Heatwave",22.8,"Kelowna",NA
1962,"04-19","Max_Temp_Year",21.1,20.7,"Higher",3,"Heatwave",21.1,"Kelowna",NA
1962,"10-21","Max_Temp_Year",18.9,16.2,"Higher",3,"Heatwave",18.9,"Kelowna",NA
1962,"10-22","Max_Temp_Year",16.7,16.1,"Higher",3,"Heatwave",16.7,"Kelowna",NA
1962,"10-23","Max_Temp_Year",16.1,15.6,"Higher",3,"Heatwave",16.1,"Kelowna",NA
1963,"05-19","Max_Temp_Year",27.2,26.7,"Higher",4,"Heatwave",27.2,"Kelowna",NA
1963,"05-20","Max_Temp_Year",27.2,26.7,"Higher",4,"Heatwave",27.2,"Kelowna",NA
1963,"05-21","Max_Temp_Year",28.9,27.2,"Higher",4,"Heatwave",28.9,"Kelowna",NA
1963,"05-22","Max_Temp_Year",30,27.2,"Higher",4,"Heatwave",30,"Kelowna",NA
1963,"06-14","Max_Temp_Year",30.6,29.8,"Higher",5,"Heatwave",30.6,"Kelowna",NA
1963,"06-15","Max_Temp_Year",33.3,29.8,"Higher",5,"Heatwave",33.3,"Kelowna",NA
1963,"06-16","Max_Temp_Year",33.3,30,"Higher",5,"Heatwave",33.3,"Kelowna",NA
1963,"06-17","Max_Temp_Year",33.3,30,"Higher",5,"Heatwave",33.3,"Kelowna",NA
1963,"06-18","Max_Temp_Year",33.3,30,"Higher",5,"Heatwave",33.3,"Kelowna",NA
1963,"09-07","Max_Temp_Year",30,28.3,"Higher",3,"Heatwave",30,"Kelowna",NA
1963,"09-08","Max_Temp_Year",30,28.3,"Higher",3,"Heatwave",30,"Kelowna",NA
1963,"09-09","Max_Temp_Year",29.4,28.3,"Higher",3,"Heatwave",29.4,"Kelowna",NA
1963,"10-13","Max_Temp_Year",20,18.9,"Higher",4,"Heatwave",20,"Kelowna",NA
1963,"10-14","Max_Temp_Year",19.4,18.3,"Higher",4,"Heatwave",19.4,"Kelowna",NA
1963,"10-15","Max_Temp_Year",22.8,18.06,"Higher",4,"Heatwave",22.8,"Kelowna",NA
1963,"10-16","Max_Temp_Year",20.6,17.6,"Higher",4,"Heatwave",20.6,"Kelowna",NA
1965,"07-30","Max_Temp_Year",34.4,34,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1965,"07-31","Max_Temp_Year",35.6,33.9,"Higher",3,"Heatwave",35.6,"Kelowna",NA
1965,"08-01","Max_Temp_Year",35.6,33.9,"Higher",3,"Heatwave",35.6,"Kelowna",NA
1965,"10-28","Max_Temp_Year",16.1,14.7,"Higher",3,"Heatwave",16.1,"Kelowna",NA
1965,"10-29","Max_Temp_Year",16.7,14.4,"Higher",3,"Heatwave",16.7,"Kelowna",NA
1965,"10-30","Max_Temp_Year",15.6,14.1,"Higher",3,"Heatwave",15.6,"Kelowna",NA
1966,"04-05","Max_Temp_Year",18.9,17.8,"Higher",4,"Heatwave",18.9,"Kelowna",NA
1966,"04-06","Max_Temp_Year",18.9,18.2,"Higher",4,"Heatwave",18.9,"Kelowna",NA
1966,"04-07","Max_Temp_Year",21.7,18.3,"Higher",4,"Heatwave",21.7,"Kelowna",NA
1966,"04-08","Max_Temp_Year",20,18.3,"Higher",4,"Heatwave",20,"Kelowna",NA
1966,"05-03","Max_Temp_Year",26.7,23.9,"Higher",3,"Heatwave",26.7,"Kelowna",NA
1966,"05-04","Max_Temp_Year",26.1,24.4,"Higher",3,"Heatwave",26.1,"Kelowna",NA
1966,"05-05","Max_Temp_Year",27.2,24.4,"Higher",3,"Heatwave",27.2,"Kelowna",NA
1966,"10-24","Max_Temp_Year",16.7,15.6,"Higher",3,"Heatwave",16.7,"Kelowna",NA
1966,"10-25","Max_Temp_Year",15.6,15.5,"Higher",3,"Heatwave",15.6,"Kelowna",NA
1966,"10-26","Max_Temp_Year",16.1,15,"Higher",3,"Heatwave",16.1,"Kelowna",NA
1967,"08-11","Max_Temp_Year",35,33.3,"Higher",10,"Heatwave",35,"Kelowna",NA
1967,"08-12","Max_Temp_Year",34.4,33.3,"Higher",10,"Heatwave",34.4,"Kelowna",NA
1967,"08-13","Max_Temp_Year",35.6,33.3,"Higher",10,"Heatwave",35.6,"Kelowna",NA
1967,"08-14","Max_Temp_Year",35,32.91,"Higher",10,"Heatwave",35,"Kelowna",NA
1967,"08-15","Max_Temp_Year",35,32.8,"Higher",10,"Heatwave",35,"Kelowna",NA
1967,"08-16","Max_Temp_Year",35.6,32.6,"Higher",10,"Heatwave",35.6,"Kelowna",NA
1967,"08-17","Max_Temp_Year",36.1,32.2,"Higher",10,"Heatwave",36.1,"Kelowna",NA
1967,"08-18","Max_Temp_Year",36.7,32.1,"Higher",10,"Heatwave",36.7,"Kelowna",NA
1967,"08-19","Max_Temp_Year",36.1,31.7,"Higher",10,"Heatwave",36.1,"Kelowna",NA
1967,"08-20","Max_Temp_Year",32.8,31.7,"Higher",10,"Heatwave",32.8,"Kelowna",NA
1967,"08-28","Max_Temp_Year",31.1,30.1,"Higher",5,"Heatwave",31.1,"Kelowna",NA
1967,"08-29","Max_Temp_Year",32.8,30,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1967,"08-30","Max_Temp_Year",33.9,29.9,"Higher",5,"Heatwave",33.9,"Kelowna",NA
1967,"08-31","Max_Temp_Year",32.8,29.5,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1967,"09-01","Max_Temp_Year",32.8,29.4,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1967,"09-16","Max_Temp_Year",27.8,26.7,"Higher",6,"Heatwave",27.8,"Kelowna",NA
1967,"09-17","Max_Temp_Year",27.8,26.4,"Higher",6,"Heatwave",27.8,"Kelowna",NA
1967,"09-18","Max_Temp_Year",29.4,26.1,"Higher",6,"Heatwave",29.4,"Kelowna",NA
1967,"09-19","Max_Temp_Year",28.3,25.9,"Higher",6,"Heatwave",28.3,"Kelowna",NA
1967,"09-20","Max_Temp_Year",28.3,25.6,"Higher",6,"Heatwave",28.3,"Kelowna",NA
1967,"09-21","Max_Temp_Year",29.4,25.6,"Higher",6,"Heatwave",29.4,"Kelowna",NA
1968,"05-17","Max_Temp_Year",27.2,26.7,"Higher",3,"Heatwave",27.2,"Kelowna",NA
1968,"05-18","Max_Temp_Year",27.8,26.7,"Higher",3,"Heatwave",27.8,"Kelowna",NA
1968,"05-19","Max_Temp_Year",27.8,26.7,"Higher",3,"Heatwave",27.8,"Kelowna",NA
1968,"07-03","Max_Temp_Year",34.4,32.2,"Higher",6,"Heatwave",34.4,"Kelowna",NA
1968,"07-04","Max_Temp_Year",33.9,32.5,"Higher",6,"Heatwave",33.9,"Kelowna",NA
1968,"07-05","Max_Temp_Year",35.6,32.8,"Higher",6,"Heatwave",35.6,"Kelowna",NA
1968,"07-06","Max_Temp_Year",34.4,32.8,"Higher",6,"Heatwave",34.4,"Kelowna",NA
1968,"07-07","Max_Temp_Year",33.9,32.8,"Higher",6,"Heatwave",33.9,"Kelowna",NA
1968,"07-08","Max_Temp_Year",35,32.8,"Higher",6,"Heatwave",35,"Kelowna",NA
1969,"05-09","Max_Temp_Year",27.8,25.5,"Higher",5,"Heatwave",27.8,"Kelowna",NA
1969,"05-10","Max_Temp_Year",28.3,25.5,"Higher",5,"Heatwave",28.3,"Kelowna",NA
1969,"05-11","Max_Temp_Year",26.1,25.6,"Higher",5,"Heatwave",26.1,"Kelowna",NA
1969,"05-12","Max_Temp_Year",26.1,25.6,"Higher",5,"Heatwave",26.1,"Kelowna",NA
1969,"05-13","Max_Temp_Year",27.2,25.6,"Higher",5,"Heatwave",27.2,"Kelowna",NA
1969,"06-03","Max_Temp_Year",31.1,28.9,"Higher",4,"Heatwave",31.1,"Kelowna",NA
1969,"06-04","Max_Temp_Year",34.4,28.9,"Higher",4,"Heatwave",34.4,"Kelowna",NA
1969,"06-05","Max_Temp_Year",33.9,28.9,"Higher",4,"Heatwave",33.9,"Kelowna",NA
1969,"06-06","Max_Temp_Year",32.2,28.9,"Higher",4,"Heatwave",32.2,"Kelowna",NA
1969,"06-08","Max_Temp_Year",30,29.4,"Higher",5,"Heatwave",30,"Kelowna",NA
1969,"06-09","Max_Temp_Year",32.8,29.4,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1969,"06-10","Max_Temp_Year",32.2,29.4,"Higher",5,"Heatwave",32.2,"Kelowna",NA
1969,"06-11","Max_Temp_Year",33.3,29.4,"Higher",5,"Heatwave",33.3,"Kelowna",NA
1969,"06-12","Max_Temp_Year",31.7,29.4,"Higher",5,"Heatwave",31.7,"Kelowna",NA
1969,"06-15","Max_Temp_Year",31.7,29.8,"Higher",5,"Heatwave",31.7,"Kelowna",NA
1969,"06-16","Max_Temp_Year",32.8,30,"Higher",5,"Heatwave",32.8,"Kelowna",NA
1969,"06-17","Max_Temp_Year",33.3,30,"Higher",5,"Heatwave",33.3,"Kelowna",NA
1969,"06-18","Max_Temp_Year",34.4,30,"Higher",5,"Heatwave",34.4,"Kelowna",NA
1969,"06-19","Max_Temp_Year",33.9,30.2,"Higher",5,"Heatwave",33.9,"Kelowna",NA
1969,"09-09","Max_Temp_Year",28.9,28.3,"Higher",4,"Heatwave",28.9,"Kelowna",NA
1969,"09-10","Max_Temp_Year",29.4,28,"Higher",4,"Heatwave",29.4,"Kelowna",NA
1969,"09-11","Max_Temp_Year",29.4,27.8,"Higher",4,"Heatwave",29.4,"Kelowna",NA
1969,"09-12","Max_Temp_Year",31.7,27.7,"Higher",4,"Heatwave",31.7,"Kelowna",NA
1970,"06-01","Max_Temp_Year",30,28.7,"Higher",3,"Heatwave",30,"Kelowna",NA
1970,"06-02","Max_Temp_Year",33.3,28.75,"Higher",3,"Heatwave",33.3,"Kelowna",NA
1970,"06-03","Max_Temp_Year",35.6,28.9,"Higher",3,"Heatwave",35.6,"Kelowna",NA
1970,"06-05","Max_Temp_Year",30,28.9,"Higher",3,"Heatwave",30,"Kelowna",NA
1970,"06-06","Max_Temp_Year",34.4,28.9,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1970,"06-07","Max_Temp_Year",29.4,29.2,"Higher",3,"Heatwave",29.4,"Kelowna",NA
1970,"07-07","Max_Temp_Year",35.6,32.8,"Higher",4,"Heatwave",35.6,"Kelowna",NA
1970,"07-08","Max_Temp_Year",35.6,32.8,"Higher",4,"Heatwave",35.6,"Kelowna",NA
1970,"07-09","Max_Temp_Year",35.6,33,"Higher",4,"Heatwave",35.6,"Kelowna",NA
1970,"07-10","Max_Temp_Year",33.3,33.02,"Higher",4,"Heatwave",33.3,"Kelowna",NA
1970,"08-21","Max_Temp_Year",32.8,31.5,"Higher",3,"Heatwave",32.8,"Kelowna",NA
1970,"08-22","Max_Temp_Year",35,31.2,"Higher",3,"Heatwave",35,"Kelowna",NA
1970,"08-23","Max_Temp_Year",34.4,31.1,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1971,"07-18","Max_Temp_Year",35,33.9,"Higher",5,"Heatwave",35,"Kelowna",NA
1971,"07-19","Max_Temp_Year",36.1,33.97,"Higher",5,"Heatwave",36.1,"Kelowna",NA
1971,"07-20","Max_Temp_Year",36.1,34,"Higher",5,"Heatwave",36.1,"Kelowna",NA
1971,"07-21","Max_Temp_Year",35,34.2,"Higher",5,"Heatwave",35,"Kelowna",NA
1971,"07-22","Max_Temp_Year",35,34.2,"Higher",5,"Heatwave",35,"Kelowna",NA
1971,"07-26","Max_Temp_Year",35,34.3,"Higher",8,"Heatwave",35,"Kelowna",NA
1971,"07-27","Max_Temp_Year",36.1,34.2,"Higher",8,"Heatwave",36.1,"Kelowna",NA
1971,"07-28","Max_Temp_Year",35.6,34.1,"Higher",8,"Heatwave",35.6,"Kelowna",NA
1971,"07-29","Max_Temp_Year",36.1,34.1,"Higher",8,"Heatwave",36.1,"Kelowna",NA
1971,"07-30","Max_Temp_Year",37.2,34,"Higher",8,"Heatwave",37.2,"Kelowna",NA
1971,"07-31","Max_Temp_Year",38.3,33.9,"Higher",8,"Heatwave",38.3,"Kelowna",NA
1971,"08-01","Max_Temp_Year",37.8,33.9,"Higher",8,"Heatwave",37.8,"Kelowna",NA
1971,"08-02","Max_Temp_Year",35.6,33.9,"Higher",8,"Heatwave",35.6,"Kelowna",NA
1971,"08-05","Max_Temp_Year",35.6,33.7,"Higher",9,"Heatwave",35.6,"Kelowna",NA
1971,"08-06","Max_Temp_Year",37.2,33.6,"Higher",9,"Heatwave",37.2,"Kelowna",NA
1971,"08-07","Max_Temp_Year",35.6,33.5,"Higher",9,"Heatwave",35.6,"Kelowna",NA
1971,"08-08","Max_Temp_Year",37.8,33.5,"Higher",9,"Heatwave",37.8,"Kelowna",NA
1971,"08-09","Max_Temp_Year",35.6,33.5,"Higher",9,"Heatwave",35.6,"Kelowna",NA
1971,"08-10","Max_Temp_Year",37.2,33.3,"Higher",9,"Heatwave",37.2,"Kelowna",NA
1971,"08-11","Max_Temp_Year",38.3,33.3,"Higher",9,"Heatwave",38.3,"Kelowna",NA
1971,"08-12","Max_Temp_Year",35,33.3,"Higher",9,"Heatwave",35,"Kelowna",NA
1971,"08-13","Max_Temp_Year",35.6,33.3,"Higher",9,"Heatwave",35.6,"Kelowna",NA
1971,"08-28","Max_Temp_Year",31.1,30.1,"Higher",3,"Heatwave",31.1,"Kelowna",NA
1971,"08-29","Max_Temp_Year",31.1,30,"Higher",3,"Heatwave",31.1,"Kelowna",NA
1971,"08-30","Max_Temp_Year",32.2,29.9,"Higher",3,"Heatwave",32.2,"Kelowna",NA
1972,"05-28","Max_Temp_Year",30.6,28.2,"Higher",4,"Heatwave",30.6,"Kelowna",NA
1972,"05-29","Max_Temp_Year",31.1,28.3,"Higher",4,"Heatwave",31.1,"Kelowna",NA
1972,"05-30","Max_Temp_Year",30.6,28.3,"Higher",4,"Heatwave",30.6,"Kelowna",NA
1972,"05-31","Max_Temp_Year",29.4,28.3,"Higher",4,"Heatwave",29.4,"Kelowna",NA
1972,"08-06","Max_Temp_Year",35,33.6,"Higher",3,"Heatwave",35,"Kelowna",NA
1972,"08-07","Max_Temp_Year",36.1,33.5,"Higher",3,"Heatwave",36.1,"Kelowna",NA
1972,"08-08","Max_Temp_Year",35,33.5,"Higher",3,"Heatwave",35,"Kelowna",NA
1972,"08-27","Max_Temp_Year",31.7,30.6,"Higher",3,"Heatwave",31.7,"Kelowna",NA
1972,"08-28","Max_Temp_Year",33.9,30.1,"Higher",3,"Heatwave",33.9,"Kelowna",NA
1972,"08-29","Max_Temp_Year",31.7,30,"Higher",3,"Heatwave",31.7,"Kelowna",NA
1973,"05-13","Max_Temp_Year",27.2,25.6,"Higher",5,"Heatwave",27.2,"Kelowna",NA
1973,"05-14","Max_Temp_Year",30,26.1,"Higher",5,"Heatwave",30,"Kelowna",NA
1973,"05-15","Max_Temp_Year",30.6,26.1,"Higher",5,"Heatwave",30.6,"Kelowna",NA
1973,"05-16","Max_Temp_Year",29.4,26.7,"Higher",5,"Heatwave",29.4,"Kelowna",NA
1973,"05-17","Max_Temp_Year",28.3,26.7,"Higher",5,"Heatwave",28.3,"Kelowna",NA
1973,"07-30","Max_Temp_Year",34.4,34,"Higher",5,"Heatwave",34.4,"Kelowna",NA
1973,"07-31","Max_Temp_Year",35.6,33.9,"Higher",5,"Heatwave",35.6,"Kelowna",NA
1973,"08-01","Max_Temp_Year",35.6,33.9,"Higher",5,"Heatwave",35.6,"Kelowna",NA
1973,"08-02","Max_Temp_Year",34.4,33.9,"Higher",5,"Heatwave",34.4,"Kelowna",NA
1973,"08-03","Max_Temp_Year",36.1,33.9,"Higher",5,"Heatwave",36.1,"Kelowna",NA
1973,"08-12","Max_Temp_Year",34.4,33.3,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1973,"08-13","Max_Temp_Year",34.4,33.3,"Higher",3,"Heatwave",34.4,"Kelowna",NA
1973,"08-14","Max_Temp_Year",33.3,32.91,"Higher",3,"Heatwave",33.3,"Kelowna",NA
1973,"09-09","Max_Temp_Year",30,28.3,"Higher",3,"Heatwave",30,"Kelowna",NA
1973,"09-10","Max_Temp_Year",30,28,"Higher",3,"Heatwave",30,"Kelowna",NA
1973,"09-11","Max_Temp_Year",32.2,27.8,"Higher",3,"Heatwave",32.2,"Kelowna",NA
1974,"06-11","Max_Temp_Year",30,29.4,"Higher",11,"Heatwave",30,"Kelowna",NA
1974,"06-12","Max_Temp_Year",31.1,29.4,"Higher",11,"Heatwave",31.1,"Kelowna",NA
1974,"06-13","Max_Temp_Year",30,29.4,"Higher",11,"Heatwave",30,"Kelowna",NA
1974,"06-14","Max_Temp_Year",31.1,29.8,"Higher",11,"Heatwave",31.1,"Kelowna",NA
1974,"06-15","Max_Temp_Year",30.6,29.8,"Higher",11,"Heatwave",30.6,"Kelowna",NA
1974,"06-16","Max_Temp_Year",33.9,30,"Higher",11,"Heatwave",33.9,"Kelowna",NA
1974,"06-17","Max_Temp_Year",31.7,30,"Higher",11,"Heatwave",31.7,"Kelowna",NA
1974,"06-18","Max_Temp_Year",32.8,30,"Higher",11,"Heatwave",32.8,"Kelowna",NA
1974,"06-19","Max_Temp_Year",33.9,30.2,"Higher",11,"Heatwave",33.9,"Kelowna",NA
1974,"06-20","Max_Temp_Year",31.7,30.4,"Higher",11,"Heatwave",31.7,"Kelowna",NA
1974,"06-21","Max_Temp_Year",32.2,30.6,"Higher",11,"Heatwave",32.2,"Kelowna",NA
1974,"08-28","Max_Temp_Year",30.6,30.1,"Higher",4,"Heatwave",30.6,"Kelowna",NA
1974,"08-29","Max_Temp_Year",32.2,30,"Higher",4,"Heatwave",32.2,"Kelowna",NA
1974,"08-30","Max_Temp_Year",32.2,29.9,"Higher",4,"Heatwave",32.2,"Kelowna",NA
1974,"08-31","Max_Temp_Year",30.6,29.5,"Higher",4,"Heatwave",30.6,"Kelowna",NA
1974,"09-23","Max_Temp_Year",26.1,24.87,"Higher",3,"Heatwave",26.1,"Kelowna",NA
1974,"09-24","Max_Temp_Year",25.6,24.4,"Higher",3,"Heatwave",25.6,"Kelowna",NA
1974,"09-25","Max_Temp_Year",29.4,24.4,"Higher",3,"Heatwave",29.4,"Kelowna",NA
1974,"10-16","Max_Temp_Year",20.6,17.6,"Higher",4,"Heatwave",20.6,"Kelowna",NA
1974,"10-17","Max_Temp_Year",21.7,17.2,"Higher",4,"Heatwave",21.7,"Kelowna",NA
1974,"10-18","Max_Temp_Year",20,17.2,"Higher",4,"Heatwave",20,"Kelowna",NA
1974,"10-19","Max_Temp_Year",18.9,16.7,"Higher",4,"Heatwave",18.9,"Kelowna",NA
1975,"09-22","Max_Temp_Year",26.1,25,"Higher",3,"Heatwave",26.1,"Kelowna",NA
1975,"09-23","Max_Temp_Year",26.1,24.87,"Higher",3,"Heatwave",26.1,"Kelowna",NA
1975,"09-24","Max_Temp_Year",25,24.4,"Higher",3,"Heatwave",25,"Kelowna",NA
1977,"04-03","Max_Temp_Year",20.6,17.5,"Higher",6,"Heatwave",20.6,"Kelowna",NA
1977,"04-04","Max_Temp_Year",20.7,17.8,"Higher",6,"Heatwave",20.7,"Kelowna",NA
1977,"04-05","Max_Temp_Year",20.4,17.8,"Higher",6,"Heatwave",20.4,"Kelowna",NA
1977,"04-06","Max_Temp_Year",23.3,18.2,"Higher",6,"Heatwave",23.3,"Kelowna",NA
1977,"04-07","Max_Temp_Year",23.4,18.3,"Higher",6,"Heatwave",23.4,"Kelowna",NA
1977,"04-08","Max_Temp_Year",24.2,18.3,"Higher",6,"Heatwave",24.2,"Kelowna",NA
1977,"04-23","Max_Temp_Year",24.6,21.7,"Higher",3,"Heatwave",24.6,"Kelowna",NA
1977,"04-24","Max_Temp_Year",27.6,22.07,"Higher",3,"Heatwave",27.6,"Kelowna",NA
1977,"04-25","Max_Temp_Year",27.4,22.2,"Higher",3,"Heatwave",27.4,"Kelowna",NA
1977,"06-17","Max_Temp_Year",30.9,30,"Higher",3,"Heatwave",30.9,"Kelowna",NA
1977,"06-18","Max_Temp_Year",33.1,30,"Higher",3,"Heatwave",33.1,"Kelowna",NA
1977,"06-19","Max_Temp_Year",32.9,30.2,"Higher",3,"Heatwave",32.9,"Kelowna",NA
1977,"08-11","Max_Temp_Year",34,33.3,"Higher",3,"Heatwave",34,"Kelowna",NA
1977,"08-12","Max_Temp_Year",35.6,33.3,"Higher",3,"Heatwave",35.6,"Kelowna",NA
1977,"08-13","Max_Temp_Year",34.1,33.3,"Higher",3,"Heatwave",34.1,"Kelowna",NA
1977,"08-17","Max_Temp_Year",33.7,32.2,"Higher",5,"Heatwave",33.7,"Kelowna",NA
1977,"08-18","Max_Temp_Year",34.6,32.1,"Higher",5,"Heatwave",34.6,"Kelowna",NA
1977,"08-19","Max_Temp_Year",34.1,31.7,"Higher",5,"Heatwave",34.1,"Kelowna",NA
1977,"08-20","Max_Temp_Year",33.8,31.7,"Higher",5,"Heatwave",33.8,"Kelowna",NA
1977,"08-21","Max_Temp_Year",32.2,31.5,"Higher",5,"Heatwave",32.2,"Kelowna",NA
1978,"06-02","Max_Temp_Year",29.8,28.75,"Higher",4,"Heatwave",29.8,"Kelowna",NA
1978,"06-03","Max_Temp_Year",32,28.9,"Higher",4,"Heatwave",32,"Kelowna",NA
1978,"06-04","Max_Temp_Year",32,28.9,"Higher",4,"Heatwave",32,"Kelowna",NA
1978,"06-05","Max_Temp_Year",32.1,28.9,"Higher",4,"Heatwave",32.1,"Kelowna",NA
1979,"04-25","Max_Temp_Year",22.5,22.2,"Higher",5,"Heatwave",22.5,"Kelowna",NA
1979,"04-26","Max_Temp_Year",22.8,22.4,"Higher",5,"Heatwave",22.8,"Kelowna",NA
1979,"04-27","Max_Temp_Year",25.6,22.8,"Higher",5,"Heatwave",25.6,"Kelowna",NA
1979,"04-28","Max_Temp_Year",25.6,22.8,"Higher",5,"Heatwave",25.6,"Kelowna",NA
1979,"04-29","Max_Temp_Year",24.9,23,"Higher",5,"Heatwave",24.9,"Kelowna",NA
1979,"06-26","Max_Temp_Year",32.9,31.23,"Higher",4,"Heatwave",32.9,"Kelowna",NA
1979,"06-27","Max_Temp_Year",32.1,31.7,"Higher",4,"Heatwave",32.1,"Kelowna",NA
1979,"06-28","Max_Temp_Year",33.9,31.7,"Higher",4,"Heatwave",33.9,"Kelowna",NA
1979,"06-29","Max_Temp_Year",33.4,31.7,"Higher",4,"Heatwave",33.4,"Kelowna",NA
1979,"07-17","Max_Temp_Year",36.1,33.9,"Higher",4,"Heatwave",36.1,"Kelowna",NA
1979,"07-18","Max_Temp_Year",36.9,33.9,"Higher",4,"Heatwave",36.9,"Kelowna",NA
1979,"07-19","Max_Temp_Year",38.3,33.97,"Higher",4,"Heatwave",38.3,"Kelowna",NA
1979,"07-20","Max_Temp_Year",38.6,34,"Higher",4,"Heatwave",38.6,"Kelowna",NA
1979,"10-10","Max_Temp_Year",20.5,19.4,"Higher",4,"Heatwave",20.5,"Kelowna",NA
1979,"10-11","Max_Temp_Year",20.3,19.26,"Higher",4,"Heatwave",20.3,"Kelowna",NA
1979,"10-12","Max_Temp_Year",20.9,18.9,"Higher",4,"Heatwave",20.9,"Kelowna",NA
1979,"10-13","Max_Temp_Year",23.1,18.9,"Higher",4,"Heatwave",23.1,"Kelowna",NA
1980,"04-12","Max_Temp_Year",20.6,19.4,"Higher",3,"Heatwave",20.6,"Kelowna",NA
1980,"04-13","Max_Temp_Year",20.4,19.4,"Higher",3,"Heatwave",20.4,"Kelowna",NA
1980,"04-14","Max_Temp_Year",21.3,20,"Higher",3,"Heatwave",21.3,"Kelowna",NA
1980,"04-26","Max_Temp_Year",24.9,22.4,"Higher",3,"Heatwave",24.9,"Kelowna",NA
1980,"04-27","Max_Temp_Year",27.4,22.8,"Higher",3,"Heatwave",27.4,"Kelowna",NA
1980,"04-28","Max_Temp_Year",23.2,22.8,"Higher",3,"Heatwave",23.2,"Kelowna",NA
1980,"10-04","Max_Temp_Year",22.5,21.7,"Higher",4,"Heatwave",22.5,"Kelowna",NA
1980,"10-05","Max_Temp_Year",25.8,21.5,"Higher",4,"Heatwave",25.8,"Kelowna",NA
1980,"10-06","Max_Temp_Year",26.3,21.1,"Higher",4,"Heatwave",26.3,"Kelowna",NA
1980,"10-07","Max_Temp_Year",25,20.7,"Higher",4,"Heatwave",25,"Kelowna",NA
1981,"08-07","Max_Temp_Year",34.9,33.5,"Higher",7,"Heatwave",34.9,"Kelowna",NA
1981,"08-08","Max_Temp_Year",35.2,33.5,"Higher",7,"Heatwave",35.2,"Kelowna",NA
1981,"08-09","Max_Temp_Year",35.5,33.5,"Higher",7,"Heatwave",35.5,"Kelowna",NA
1981,"08-10","Max_Temp_Year",36.1,33.3,"Higher",7,"Heatwave",36.1,"Kelowna",NA
1981,"08-11","Max_Temp_Year",36.2,33.3,"Higher",7,"Heatwave",36.2,"Kelowna",NA
